"Mod name","Registry name","Item ID","Display name","Tags"
"Unknown","botanypotstiers:ultra_red_terracotta_botany_pot",2009,"Ultra Red Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_red_terracotta_hopper_botany_pot",2010,"Ultra Red Hopper Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_terracotta_botany_pot",1923,"Ultra Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_terracotta_hopper_botany_pot",1924,"Ultra Hopper Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_white_concrete_botany_pot",1927,"Ultra White Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_white_concrete_hopper_botany_pot",1928,"Ultra White Hopper Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_white_glazed_terracotta_botany_pot",1929,"Ultra White Glazed Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_white_glazed_terracotta_hopper_botany_pot",1930,"Ultra White Glazed Hopper Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_white_terracotta_botany_pot",1925,"Ultra White Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_white_terracotta_hopper_botany_pot",1926,"Ultra White Hopper Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_yellow_concrete_botany_pot",1951,"Ultra Yellow Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_yellow_concrete_hopper_botany_pot",1952,"Ultra Yellow Hopper Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_yellow_glazed_terracotta_botany_pot",1953,"Ultra Yellow Glazed Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_yellow_glazed_terracotta_hopper_botany_pot",1954,"Ultra Yellow Glazed Hopper Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_yellow_terracotta_botany_pot",1949,"Ultra Yellow Botany Pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:ultra_yellow_terracotta_hopper_botany_pot",1950,"Ultra Yellow Hopper Botany Pot","botanypots:all_botany_pots"
"Unknown","bountiful_critters:boiled_emu_egg",7664,"Boiled Emu Egg",""
"Unknown","bountiful_critters:cooked_sunfish_meat",7661,"Cooked Sunfish Meat",""
"Unknown","bountiful_critters:emu_egg",7663,"Emu Egg",""
"Unknown","bountiful_critters:emu_spawn_egg",7670,"Emu Spawn Egg",""
"Unknown","bountiful_critters:fried_krill",7658,"Fried Krill",""
"Unknown","bountiful_critters:humpback_whale_spawn_egg",7677,"Humpback Whale Spawn Egg",""
"Unknown","bountiful_critters:krill_bucket",7649,"Bucket of Krill",""
"Unknown","bountiful_critters:krill_cocktail",7659,"Krill Cocktail",""
"Unknown","bountiful_critters:krill_spawn_egg",7673,"Krill Spawn Egg",""
"Unknown","bountiful_critters:longhorn_didgeridoo",7652,"Longhorn Didgeridoo",""
"Unknown","bountiful_critters:longhorn_horn",7653,"Longhorn Horn",""
"Unknown","bountiful_critters:longhorn_spawn_egg",7675,"Longhorn Cow Spawn Egg",""
"Unknown","bountiful_critters:marine_iguana_bucket",7650,"Bucket of Marine Iguana",""
"Unknown","bountiful_critters:marine_iguana_spawn_egg",7674,"Marine Iguana Spawn Egg",""
"Unknown","bountiful_critters:pillbug_spawn_egg",7678,"Pill Bug Spawn Egg",""
"Unknown","bountiful_critters:pillbug_throwable",7668,"Pill Bug",""
"Unknown","bountiful_critters:poisonous_pillbug",7666,"Poisonous Pill Bug",""
"Unknown","bountiful_critters:potted_pillbug",7651,"Potted Pill Bug",""
"Unknown","bountiful_critters:raw_krill",7657,"Raw Krill",""
"Unknown","bountiful_critters:raw_pillbug",7665,"Raw Pill Bug",""
"Unknown","bountiful_critters:raw_sunfish_meat",7660,"Raw Sunfish Meat",""
"Unknown","bountiful_critters:returning_memory_music_disc",7669,"Music Disc","minecraft:music_discs, minecraft:creeper_drop_music_discs"
"Unknown","bountiful_critters:roasted_pillbug",7667,"Roasted Pill Bug",""
"Unknown","bountiful_critters:roasted_pillbug_block",7679,"Roasted Pill Bug",""
"Unknown","bountiful_critters:salt",7654,"Salt",""
"Unknown","bountiful_critters:salt_lamp",7680,"Salt Lamp",""
"Unknown","bountiful_critters:salted_kelp",7655,"Salted Kelp",""
"Unknown","bountiful_critters:seagrass_ball",7656,"Seagrass Ball",""
"Unknown","bountiful_critters:seagrass_ball_block",7681,"Block Of Seagrass Ball",""
"Unknown","bountiful_critters:seagrass_ball_placed",7682,"Seagrass Ball",""
"Unknown","bountiful_critters:stingray_bucket",7647,"Bucket of Stingray",""
"Unknown","bountiful_critters:stingray_spawn_egg",7671,"Stingray Spawn Egg",""
"Unknown","bountiful_critters:sunfish_bucket",7648,"Bucket of Sunfish",""
"Unknown","bountiful_critters:sunfish_spawn_egg",7672,"Sunfish Spawn Egg",""
"Unknown","bountiful_critters:sunfish_sushi",7662,"Sunfish Sushi",""
"Unknown","bountiful_critters:toucan_spawn_egg",7676,"Toucan Spawn Egg",""
"Unknown","buildersdelight:acacia_chair_1",17680,"Acacia Chair",""
"Unknown","buildersdelight:acacia_chair_2",17681,"Acacia Chair",""
"Unknown","buildersdelight:acacia_frame_1",16842,"Acacia Frame",""
"Unknown","buildersdelight:acacia_frame_2",16843,"Acacia Frame",""
"Unknown","buildersdelight:acacia_frame_3",16844,"Acacia Frame",""
"Unknown","buildersdelight:acacia_frame_4",16845,"Acacia Frame",""
"Unknown","buildersdelight:acacia_frame_5",16846,"Acacia Frame",""
"Unknown","buildersdelight:acacia_frame_6",16847,"Acacia Frame",""
"Unknown","buildersdelight:acacia_frame_7",16848,"Acacia Frame",""
"Unknown","buildersdelight:acacia_frame_8",16849,"Acacia Frame",""
"Unknown","buildersdelight:acacia_furniture_kit",16810,"Acacia Furniture Kit",""
"Unknown","buildersdelight:acacia_glass_1",16850,"Acacia Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:acacia_glass_2",16851,"Acacia Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:acacia_glass_3",16852,"Acacia Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:acacia_glass_4",16853,"Acacia Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:acacia_glass_5",16854,"Acacia Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:acacia_glass_6",16855,"Acacia Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:acacia_glass_7",16856,"Acacia Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:acacia_glass_8",16857,"Acacia Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:acacia_glass_pane_1",16858,"Acacia Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:acacia_glass_pane_2",16859,"Acacia Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:acacia_glass_pane_3",16860,"Acacia Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:acacia_glass_pane_4",16861,"Acacia Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:acacia_glass_pane_5",16862,"Acacia Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:acacia_glass_pane_6",16863,"Acacia Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:acacia_glass_pane_7",16864,"Acacia Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:acacia_glass_pane_8",16865,"Acacia Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:acacia_planks_1",16821,"Acacia Planks","minecraft:planks, buildersdelight:acacia_planks, notreepunching:fire_starter_logs"
"Unknown","buildersdelight:acacia_planks_2",16822,"Acacia Planks","minecraft:planks, buildersdelight:acacia_planks, notreepunching:fire_starter_logs"
"Unknown","buildersdelight:acacia_planks_3",16823,"Acacia Planks","minecraft:planks, buildersdelight:acacia_planks, notreepunching:fire_starter_logs"
"Unknown","buildersdelight:acacia_planks_4",16824,"Acacia Planks","minecraft:planks, buildersdelight:acacia_planks, notreepunching:fire_starter_logs"
"Unknown","buildersdelight:acacia_planks_5",16825,"Acacia Planks","minecraft:planks, buildersdelight:acacia_planks, notreepunching:fire_starter_logs"
"Unknown","buildersdelight:acacia_planks_6",16826,"Acacia Planks","minecraft:planks, buildersdelight:acacia_planks, notreepunching:fire_starter_logs"
"Unknown","buildersdelight:acacia_planks_7",16827,"Acacia Planks","minecraft:planks, buildersdelight:acacia_planks, notreepunching:fire_starter_logs"
"Unknown","buildersdelight:acacia_slab_1",16835,"Acacia Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:acacia_slab_2",16836,"Acacia Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:acacia_slab_3",16837,"Acacia Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:acacia_slab_4",16838,"Acacia Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:acacia_slab_5",16839,"Acacia Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:acacia_slab_6",16840,"Acacia Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:acacia_slab_7",16841,"Acacia Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:acacia_stairs_1",16828,"Acacia Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:acacia_stairs_2",16829,"Acacia Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:acacia_stairs_3",16830,"Acacia Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:acacia_stairs_4",16831,"Acacia Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:acacia_stairs_5",16832,"Acacia Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:acacia_stairs_6",16833,"Acacia Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:acacia_stairs_7",16834,"Acacia Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:acacia_table_1",17682,"Acacia Table",""
"Unknown","buildersdelight:acacia_table_2",17683,"Acacia Table",""
"Unknown","buildersdelight:amethyst_block_1",17588,"Amethyst Block",""
"Unknown","buildersdelight:amethyst_block_2",17589,"Amethyst Block",""
"Unknown","buildersdelight:amethyst_block_3",17590,"Amethyst Block",""
"Unknown","buildersdelight:amethyst_block_4",17591,"Amethyst Block",""
"Unknown","buildersdelight:amethyst_block_5",17592,"Amethyst Block",""
"Unknown","buildersdelight:amethyst_block_6",17593,"Amethyst Block",""
"Unknown","buildersdelight:amethyst_block_7",17594,"Amethyst Block",""
"Unknown","buildersdelight:amethyst_slab_1",17603,"Amethyst Slab",""
"Unknown","buildersdelight:amethyst_slab_2",17604,"Amethyst Slab",""
"Unknown","buildersdelight:amethyst_slab_3",17605,"Amethyst Slab",""
"Unknown","buildersdelight:amethyst_slab_4",17606,"Amethyst Slab",""
"Unknown","buildersdelight:amethyst_slab_5",17607,"Amethyst Slab",""
"Unknown","buildersdelight:amethyst_slab_6",17608,"Amethyst Slab",""
"Unknown","buildersdelight:amethyst_slab_7",17609,"Amethyst Slab",""
"Unknown","buildersdelight:amethyst_slab_8",17610,"Amethyst Slab",""
"Unknown","buildersdelight:amethyst_stairs_1",17595,"Amethyst Stairs",""
"Unknown","buildersdelight:amethyst_stairs_2",17596,"Amethyst Stairs",""
"Unknown","buildersdelight:amethyst_stairs_3",17597,"Amethyst Stairs",""
"Unknown","buildersdelight:amethyst_stairs_4",17598,"Amethyst Stairs",""
"Unknown","buildersdelight:amethyst_stairs_5",17599,"Amethyst Stairs",""
"Unknown","buildersdelight:amethyst_stairs_6",17600,"Amethyst Stairs",""
"Unknown","buildersdelight:amethyst_stairs_7",17601,"Amethyst Stairs",""
"Unknown","buildersdelight:amethyst_stairs_8",17602,"Amethyst Stairs",""
"Unknown","buildersdelight:andesite_1",17358,"Andesite","forge:stone, balm:stones, bookshelf:stones, quark:stone_tool_materials"
"Unknown","buildersdelight:andesite_2",17359,"Andesite","forge:stone, balm:stones, bookshelf:stones, quark:stone_tool_materials"
"Unknown","buildersdelight:andesite_3",17360,"Andesite","forge:stone, balm:stones, bookshelf:stones, quark:stone_tool_materials"
"Unknown","buildersdelight:andesite_4",17361,"Andesite","forge:stone, balm:stones, bookshelf:stones, quark:stone_tool_materials"
"Unknown","buildersdelight:andesite_5",17362,"Andesite","forge:stone, balm:stones, bookshelf:stones, quark:stone_tool_materials"
"Unknown","buildersdelight:andesite_6",17363,"Andesite","forge:stone, balm:stones, bookshelf:stones, quark:stone_tool_materials"
"Unknown","buildersdelight:andesite_7",17364,"Andesite","forge:stone, balm:stones, bookshelf:stones, quark:stone_tool_materials"
"Unknown","buildersdelight:andesite_slab_1",17372,"Andesite Slab",""
"Unknown","buildersdelight:andesite_slab_2",17373,"Andesite Slab",""
"Unknown","buildersdelight:andesite_slab_3",17374,"Andesite Slab",""
"Unknown","buildersdelight:andesite_slab_4",17375,"Andesite Slab",""
"Unknown","buildersdelight:andesite_slab_5",17376,"Andesite Slab",""
"Unknown","buildersdelight:andesite_slab_6",17377,"Andesite Slab",""
"Unknown","buildersdelight:andesite_slab_7",17378,"Andesite Slab",""
"Unknown","buildersdelight:andesite_stairs_1",17365,"Andesite Stairs",""
"Unknown","buildersdelight:andesite_stairs_2",17366,"Andesite Stairs",""
"Unknown","buildersdelight:andesite_stairs_3",17367,"Andesite Stairs",""
"Unknown","buildersdelight:andesite_stairs_4",17368,"Andesite Stairs",""
"Unknown","buildersdelight:andesite_stairs_5",17369,"Andesite Stairs",""
"Unknown","buildersdelight:andesite_stairs_6",17370,"Andesite Stairs",""
"Unknown","buildersdelight:andesite_stairs_7",17371,"Andesite Stairs",""
"Unknown","buildersdelight:bamboo_chair_1",17688,"Bamboo Chair",""
"Unknown","buildersdelight:bamboo_chair_2",17689,"Bamboo Chair",""
"Unknown","buildersdelight:bamboo_frame_1",16887,"Bamboo Frame",""
"Unknown","buildersdelight:bamboo_frame_2",16888,"Bamboo Frame",""
"Unknown","buildersdelight:bamboo_frame_3",16889,"Bamboo Frame",""
"Unknown","buildersdelight:bamboo_frame_4",16890,"Bamboo Frame",""
"Unknown","buildersdelight:bamboo_frame_5",16891,"Bamboo Frame",""
"Unknown","buildersdelight:bamboo_frame_6",16892,"Bamboo Frame",""
"Unknown","buildersdelight:bamboo_frame_7",16893,"Bamboo Frame",""
"Unknown","buildersdelight:bamboo_frame_8",16894,"Bamboo Frame",""
"Unknown","buildersdelight:bamboo_furniture_kit",16812,"Bamboo Furniture Kit",""
"Unknown","buildersdelight:bamboo_glass_1",16895,"Bamboo Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:bamboo_glass_2",16896,"Bamboo Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:bamboo_glass_3",16897,"Bamboo Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:bamboo_glass_4",16898,"Bamboo Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:bamboo_glass_5",16899,"Bamboo Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:bamboo_glass_6",16900,"Bamboo Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:bamboo_glass_7",16901,"Bamboo Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:bamboo_glass_8",16902,"Bamboo Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:bamboo_glass_pane_1",16903,"Bamboo Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:bamboo_glass_pane_2",16904,"Bamboo Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:bamboo_glass_pane_3",16905,"Bamboo Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:bamboo_glass_pane_4",16906,"Bamboo Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:bamboo_glass_pane_5",16907,"Bamboo Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:bamboo_glass_pane_6",16908,"Bamboo Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:bamboo_glass_pane_7",16909,"Bamboo Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:bamboo_glass_pane_8",16910,"Bamboo Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:bamboo_planks_1",16866,"Bamboo Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:bamboo_planks"
"Unknown","buildersdelight:bamboo_planks_2",16867,"Bamboo Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:bamboo_planks"
"Unknown","buildersdelight:bamboo_planks_3",16868,"Bamboo Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:bamboo_planks"
"Unknown","buildersdelight:bamboo_planks_4",16869,"Bamboo Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:bamboo_planks"
"Unknown","buildersdelight:bamboo_planks_5",16870,"Bamboo Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:bamboo_planks"
"Unknown","buildersdelight:bamboo_planks_6",16871,"Bamboo Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:bamboo_planks"
"Unknown","buildersdelight:bamboo_planks_7",16872,"Bamboo Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:bamboo_planks"
"Unknown","buildersdelight:bamboo_slab_1",16880,"Bamboo Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:bamboo_slab_2",16881,"Bamboo Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:bamboo_slab_3",16882,"Bamboo Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:bamboo_slab_4",16883,"Bamboo Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:bamboo_slab_5",16884,"Bamboo Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:bamboo_slab_6",16885,"Bamboo Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:bamboo_slab_7",16886,"Bamboo Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:bamboo_stairs_1",16873,"Bamboo Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:bamboo_stairs_2",16874,"Bamboo Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:bamboo_stairs_3",16875,"Bamboo Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:bamboo_stairs_4",16876,"Bamboo Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:bamboo_stairs_5",16877,"Bamboo Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:bamboo_stairs_6",16878,"Bamboo Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:bamboo_stairs_7",16879,"Bamboo Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:bamboo_table_1",17690,"Bamboo Table",""
"Unknown","buildersdelight:bamboo_table_2",17691,"Bamboo Table",""
"Unknown","buildersdelight:birch_chair_1",17684,"Birch Chair",""
"Unknown","buildersdelight:birch_chair_2",17685,"Birch Chair",""
"Unknown","buildersdelight:birch_frame_1",16932,"Birch Frame",""
"Unknown","buildersdelight:birch_frame_2",16933,"Birch Frame",""
"Unknown","buildersdelight:birch_frame_3",16934,"Birch Frame",""
"Unknown","buildersdelight:birch_frame_4",16935,"Birch Frame",""
"Unknown","buildersdelight:birch_frame_5",16936,"Birch Frame",""
"Unknown","buildersdelight:birch_frame_6",16937,"Birch Frame",""
"Unknown","buildersdelight:birch_frame_7",16938,"Birch Frame",""
"Unknown","buildersdelight:birch_frame_8",16939,"Birch Frame",""
"Unknown","buildersdelight:birch_furniture_kit",16811,"Birch Furniture Kit",""
"Unknown","buildersdelight:birch_glass_1",16940,"Birch Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:birch_glass_2",16941,"Birch Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:birch_glass_3",16942,"Birch Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:birch_glass_4",16943,"Birch Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:birch_glass_5",16944,"Birch Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:birch_glass_6",16945,"Birch Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:birch_glass_7",16946,"Birch Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:birch_glass_8",16947,"Birch Glass","forge:glass, forge:glass/colorless"
"Unknown","buildersdelight:birch_glass_pane_1",16948,"Birch Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:birch_glass_pane_2",16949,"Birch Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:birch_glass_pane_3",16950,"Birch Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:birch_glass_pane_4",16951,"Birch Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:birch_glass_pane_5",16952,"Birch Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:birch_glass_pane_6",16953,"Birch Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:birch_glass_pane_7",16954,"Birch Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:birch_glass_pane_8",16955,"Birch Glass Pane","forge:glass_panes/colorless, forge:glass_panes"
"Unknown","buildersdelight:birch_planks_1",16911,"Birch Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:birch_planks"
"Unknown","buildersdelight:birch_planks_2",16912,"Birch Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:birch_planks"
"Unknown","buildersdelight:birch_planks_3",16913,"Birch Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:birch_planks"
"Unknown","buildersdelight:birch_planks_4",16914,"Birch Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:birch_planks"
"Unknown","buildersdelight:birch_planks_5",16915,"Birch Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:birch_planks"
"Unknown","buildersdelight:birch_planks_6",16916,"Birch Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:birch_planks"
"Unknown","buildersdelight:birch_planks_7",16917,"Birch Planks","minecraft:planks, notreepunching:fire_starter_logs, buildersdelight:birch_planks"
"Unknown","buildersdelight:birch_slab_1",16925,"Birch Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:birch_slab_2",16926,"Birch Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:birch_slab_3",16927,"Birch Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:birch_slab_4",16928,"Birch Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:birch_slab_5",16929,"Birch Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:birch_slab_6",16930,"Birch Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:birch_slab_7",16931,"Birch Slab","minecraft:wooden_slabs, minecraft:slabs"
"Unknown","buildersdelight:birch_stairs_1",16918,"Birch Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:birch_stairs_2",16919,"Birch Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:birch_stairs_3",16920,"Birch Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:birch_stairs_4",16921,"Birch Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:birch_stairs_5",16922,"Birch Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:birch_stairs_6",16923,"Birch Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:birch_stairs_7",16924,"Birch Stairs","minecraft:wooden_stairs, minecraft:stairs"
"Unknown","buildersdelight:birch_table_1",17686,"Birch Table",""
"Unknown","buildersdelight:birch_table_2",17687,"Birch Table",""
"Unknown","buildersdelight:blackstone_1",17499,"Blackstone","buildersdelight:blackstone"
"Unknown","buildersdelight:blackstone_2",17500,"Blackstone","buildersdelight:blackstone"
"Unknown","buildersdelight:blackstone_3",17501,"Blackstone","buildersdelight:blackstone"
"Unknown","buildersdelight:blackstone_4",17502,"Blackstone","buildersdelight:blackstone"
"Unknown","buildersdelight:blackstone_5",17503,"Blackstone","buildersdelight:blackstone"
"Unknown","buildersdelight:blackstone_6",17504,"Blackstone","buildersdelight:blackstone"
"Unknown","buildersdelight:brick_slab_1",17454,"Brick Slab",""
"Unknown","buildersdelight:brick_slab_2",17455,"Brick Slab",""
"Unknown","buildersdelight:brick_slab_3",17456,"Brick Slab",""
"Unknown","buildersdelight:brick_slab_4",17457,"Brick Slab",""
"Unknown","buildersdelight:brick_slab_5",17458,"Brick Slab",""
"Unknown","buildersdelight:brick_slab_6",17459,"Brick Slab",""
"Unknown","buildersdelight:brick_slab_7",17460,"Brick Slab",""
"Unknown","buildersdelight:brick_slab_8",17461,"Brick Slab",""
"Unknown","buildersdelight:brick_slab_9",17462,"Brick Slab",""
"Unknown","buildersdelight:brick_stairs_1",17445,"Brick Stairs",""
"Unknown","buildersdelight:brick_stairs_2",17446,"Brick Stairs",""
"Unknown","buildersdelight:brick_stairs_3",17447,"Brick Stairs",""
"Unknown","buildersdelight:brick_stairs_4",17448,"Brick Stairs",""
"Unknown","buildersdelight:brick_stairs_5",17449,"Brick Stairs",""
"Unknown","buildersdelight:brick_stairs_6",17450,"Brick Stairs",""
"Unknown","buildersdelight:brick_stairs_7",17451,"Brick Stairs",""
"Unknown","buildersdelight:brick_stairs_8",17452,"Brick Stairs",""
"Unknown","buildersdelight:brick_stairs_9",17453,"Brick Stairs",""
"Unknown","buildersdelight:bricks_1",17436,"Bricks",""
"Unknown","buildersdelight:bricks_2",17437,"Bricks",""
"Unknown","buildersdelight:bricks_3",17438,"Bricks",""
"Unknown","buildersdelight:bricks_4",17439,"Bricks",""
"Unknown","buildersdelight:bricks_5",17440,"Bricks",""
"Unknown","buildersdelight:bricks_6",17441,"Bricks",""
"Unknown","buildersdelight:bricks_7",17442,"Bricks",""
"Unknown","buildersdelight:bricks_8",17443,"Bricks",""
"Unknown","buildersdelight:bricks_9",17444,"Bricks",""
"Unknown","buildersdelight:calcite_1",17519,"Calcite",""
"Unknown","buildersdelight:calcite_2",17520,"Calcite",""
"Unknown","buildersdelight:calcite_3",17521,"Calcite",""
"Unknown","buildersdelight:calcite_4",17522,"Calcite",""
"Unknown","buildersdelight:calcite_5",17523,"Calcite",""
"Unknown","buildersdelight:calcite_6",17524,"Calcite",""
"Unknown","buildersdelight:calcite_7",17525,"Calcite",""
"Unknown","buildersdelight:calcite_slab_1",17534,"Calcite Slab",""
"Unknown","buildersdelight:calcite_slab_2",17535,"Calcite Slab",""
"Unknown","buildersdelight:calcite_slab_3",17536,"Calcite Slab",""
