"Mod name","Registry name","Item ID","Display name","Tags"
"Unknown","biomeswevegone:orange_spruce_leaves",14706,"Orange Spruce Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:orange_spruce_sapling",14676,"Orange Spruce Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:orchard_leaves",14707,"Orchard Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:orchard_sapling",14677,"Orchard Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:overgrown_dacite",14124,"Overgrown Dacite",""
"Unknown","biomeswevegone:overgrown_stone",14125,"Overgrown Stone",""
"Unknown","biomeswevegone:palm_leaves",14470,"Palm Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:palm_sapling",14469,"Palm Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:palo_verde_leaves",14666,"Palo Verde Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:palo_verde_sapling",14667,"Palo Verde Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:pine_leaves",14491,"Pine Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:pine_sapling",14490,"Pine Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:pink_allium_flower_bush",14025,"Pink Allium Flower Bush","biomeswevegone:dye/makes_pink_dye, biomeswevegone:flowers/alliums/flower_bushes, biomeswevegone:flowers/alliums"
"Unknown","biomeswevegone:prairie_grass",14086,"Prairie Grass",""
"Unknown","biomeswevegone:rainbow_eucalyptus_leaves",14512,"Rainbow Eucalyptus Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:rainbow_eucalyptus_sapling",14511,"Rainbow Eucalyptus Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:red_birch_leaves",14708,"Red Birch Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:red_birch_sapling",14678,"Red Birch Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:red_maple_leaves",14709,"Red Maple Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:red_maple_sapling",14679,"Red Maple Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:red_oak_leaves",14710,"Red Oak Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:red_oak_sapling",14680,"Red Oak Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:red_spruce_leaves",14711,"Red Spruce Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:red_spruce_sapling",14681,"Red Spruce Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:redwood_leaves",14533,"Redwood Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:redwood_sapling",14532,"Redwood Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:ripe_baobab_leaves",14687,"Ripe Baobab Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:ripe_orchard_leaves",14694,"Ripe Orchard Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:ripe_yucca_leaves",14702,"Ripe Yucca Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:shelf_fungi",14098,"Shelf Fungi",""
"Unknown","biomeswevegone:shrub",14010,"Shrub",""
"Unknown","biomeswevegone:silver_maple_leaves",14712,"Silver Maple Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:silver_maple_sapling",14682,"Silver Maple Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:skyris_leaves",14575,"Skyris Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:skyris_sapling",14574,"Skyris Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:tall_allium",14020,"Tall Allium","alexsmobs:tarantula_hawk_foodstuffs, minecraft:tall_flowers, biomeswevegone:dye/makes_purple_dye, minecraft:flowers, alexsmobs:hummingbird_breedables, biomeswevegone:flowers/alliums, biomeswevegone:flowers/alliums/tall"
"Unknown","biomeswevegone:tall_pink_allium",14024,"Tall Pink Allium","alexsmobs:tarantula_hawk_foodstuffs, minecraft:tall_flowers, minecraft:flowers, alexsmobs:hummingbird_breedables, biomeswevegone:flowers/alliums, biomeswevegone:flowers/alliums/tall, biomeswevegone:dye/makes_pink_dye"
"Unknown","biomeswevegone:tall_white_allium",14028,"Tall White Allium","alexsmobs:tarantula_hawk_foodstuffs, minecraft:tall_flowers, biomeswevegone:dye/makes_white_dye, minecraft:flowers, alexsmobs:hummingbird_breedables, biomeswevegone:flowers/alliums, biomeswevegone:flowers/alliums/tall"
"Unknown","biomeswevegone:weeping_milkcap",14018,"Weeping Milkcap","quark:seed_pouch_holdable, farmersdelight:cabbage_roll_ingredients, forge:mushrooms"
"Unknown","biomeswevegone:white_allium_flower_bush",14029,"White Allium Flower Bush","biomeswevegone:dye/makes_white_dye, biomeswevegone:flowers/alliums/flower_bushes, biomeswevegone:flowers/alliums"
"Unknown","biomeswevegone:white_mangrove_leaves",14596,"White Mangrove Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:white_mangrove_sapling",14595,"White Mangrove Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:white_puffball_spores",13911,"White Puffball Spores",""
"Unknown","biomeswevegone:white_sakura_leaves",14716,"White Sakura Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:white_sakura_petals",14092,"White Sakura Petals","alexsmobs:tarantula_hawk_foodstuffs, alexsmobs:hummingbird_breedables, minecraft:flowers"
"Unknown","biomeswevegone:white_sakura_sapling",14555,"White Sakura Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:willow_leaves",14617,"Willow Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:willow_sapling",14616,"Willow Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:witch_hazel_branch",14096,"Witch Hazel Branch",""
"Unknown","biomeswevegone:witch_hazel_leaves",14638,"Witch Hazel Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:witch_hazel_sapling",14637,"Witch Hazel Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:wood_blewit",14019,"Wood Blewit","quark:seed_pouch_holdable, farmersdelight:cabbage_roll_ingredients, forge:mushrooms"
"Unknown","biomeswevegone:yellow_birch_leaves",14718,"Yellow Birch Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:yellow_birch_sapling",14683,"Yellow Birch Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:yellow_sakura_leaves",14717,"Yellow Sakura Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:yellow_sakura_petals",14093,"Yellow Sakura Petals","alexsmobs:tarantula_hawk_foodstuffs, alexsmobs:hummingbird_breedables, minecraft:flowers"
"Unknown","biomeswevegone:yellow_sakura_sapling",14556,"Yellow Sakura Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:yellow_spruce_leaves",14719,"Yellow Spruce Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:yellow_spruce_sapling",14684,"Yellow Spruce Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:yucca_leaves",14701,"Yucca Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:yucca_sapling",14685,"Yucca Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","biomeswevegone:zelkova_leaves",14659,"Zelkova Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","biomeswevegone:zelkova_sapling",14658,"Zelkova Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","bloomingnature:aspen_leaves",15776,"Aspen Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","bloomingnature:aspen_sapling",15777,"Aspen Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","bloomingnature:baobab_leaves",15742,"Baobab Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","bloomingnature:baobab_sapling",15744,"Baobab Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","bloomingnature:beach_bush_tall",15985,"Tall Beach Bush","alexsmobs:hummingbird_breedables, minecraft:flowers, minecraft:tall_flowers, alexsmobs:tarantula_hawk_foodstuffs"
"Unknown","bloomingnature:cardinal",15988,"Cardinal","alexsmobs:hummingbird_breedables, minecraft:flowers, minecraft:tall_flowers, alexsmobs:tarantula_hawk_foodstuffs"
"Unknown","bloomingnature:cattail",15986,"Cattail",""
"Unknown","bloomingnature:chestnut_leaves",15856,"Chestnut Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","bloomingnature:chestnut_sapling",15857,"Chestnut Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","bloomingnature:ebony_leaves",15840,"Ebony Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","bloomingnature:ebony_sapling",15841,"Ebony Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","bloomingnature:fan_palm_leaves",15792,"Fan Palm Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","bloomingnature:fan_palm_sprout",15793,"Fan Palm Sprout",""
"Unknown","bloomingnature:fir_sapling",15809,"Fir Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","bloomingnature:forest_moss",15953,"Forest Moss",""
"Unknown","bloomingnature:larch_leaves",15726,"Larch Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","bloomingnature:larch_sapling",15728,"Larch Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","bloomingnature:mossgrass",16000,"Mossgrass",""
"Unknown","bloomingnature:mossy_laterit",15886,"Mossy Laterit",""
"Unknown","bloomingnature:orange_leaves",15759,"Orange Leaves",""
"Unknown","bloomingnature:red_oat_grass",15996,"Red Oat Grass",""
"Unknown","bloomingnature:reed",15987,"Reed",""
"Unknown","bloomingnature:silkgrass",15998,"Silkgrass",""
"Unknown","bloomingnature:sungrass",15994,"Sungrass",""
"Unknown","bloomingnature:swamp_cypress_leaves",15824,"Swamp Cypress Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","bloomingnature:swamp_cypress_sapling",15825,"Swamp Cypress Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","bloomingnature:swamp_oak_leaves",15760,"Swamp Oak Leaves","minecraft:completes_find_tree_tutorial, notreepunching:fire_starter_kindling, minecraft:leaves, alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs"
"Unknown","bloomingnature:swamp_oak_sapling",15761,"Swamp Oak Sapling","minecraft:saplings, quark:seed_pouch_holdable, alexsmobs:elephant_foodstuffs, notreepunching:fire_starter_kindling"
"Unknown","bloomingnature:tall_lupine_blue",15981,"Tall Lupine Blue","alexsmobs:hummingbird_breedables, minecraft:flowers, minecraft:tall_flowers, alexsmobs:tarantula_hawk_foodstuffs"
"Unknown","bloomingnature:tall_lupine_purple",15982,"Tall Lupine Purple","alexsmobs:hummingbird_breedables, minecraft:flowers, minecraft:tall_flowers, alexsmobs:tarantula_hawk_foodstuffs"
"Unknown","bloomingnature:tall_mountain_laurel",15989,"Tall Mountain Laurel","alexsmobs:hummingbird_breedables, minecraft:flowers, minecraft:tall_flowers, alexsmobs:tarantula_hawk_foodstuffs"
"Unknown","bloomingnature:wild_sunflower",15990,"Wild Sunflower","alexsmobs:hummingbird_breedables, minecraft:flowers, minecraft:tall_flowers, alexsmobs:tarantula_hawk_foodstuffs"
"Unknown","corn_delight:corn_seeds",13314,"Corn Kernel","quark:seed_pouch_holdable, naturalist:bird_food_items, alexsmobs:jerboa_begs_for, forge:seeds, habitat:passerine_food, bakery:seeds, alexsmobs:crow_foodstuffs, alexsmobs:blue_jay_foodstuffs, c:seeds, alexsmobs:blue_jay_alert_foods, sereneseasons:autumn_crops, forge:seeds/corn, forge:corn_seeds, sereneseasons:summer_crops"
"Unknown","corn_delight:wild_corn",13308,"Wild Corn","farmersdelight:wild_crops"
"Unknown","croptopia:almond_sapling",9054,"Almond Sapling","forge:saplings/almond, sereneseasons:summer_crops, minecraft:saplings, forge:saplings, croptopia:advancements_saplings, quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, forge:almond_saplings, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
"Unknown","croptopia:apple_sapling",9055,"Apple Sapling","forge:saplings/apple, sereneseasons:summer_crops, minecraft:saplings, forge:saplings, quark:seed_pouch_holdable, croptopia:advancements_saplings, forge:apple_saplings, notreepunching:fire_starter_kindling, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
"Unknown","croptopia:apricot_sapling",9057,"Apricot Sapling","sereneseasons:summer_crops, minecraft:saplings, forge:saplings, quark:seed_pouch_holdable, croptopia:advancements_saplings, forge:apricot_saplings, notreepunching:fire_starter_kindling, forge:saplings/apricot, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
"Unknown","croptopia:artichoke_seed",8938,"Artichoke Seeds","bakery:seeds, minecraft:villager_plantable_seeds, c:seeds, sereneseasons:summer_crops, sereneseasons:spring_crops, alexsmobs:crow_foodstuffs, forge:seeds, forge:artichoke_seeds, croptopia:advancements_seeds, alexsmobs:blue_jay_foodstuffs, quark:seed_pouch_holdable, habitat:passerine_food, alexsmobs:jerboa_begs_for, forge:seeds/artichoke, alexsmobs:blue_jay_alert_foods, naturalist:bird_food_items"
"Unknown","croptopia:asparagus_seed",8940,"Asparagus Seeds","bakery:seeds, minecraft:villager_plantable_seeds, c:seeds, sereneseasons:summer_crops, forge:seeds/asparagus, sereneseasons:spring_crops, alexsmobs:crow_foodstuffs, forge:seeds, croptopia:advancements_seeds, alexsmobs:blue_jay_foodstuffs, quark:seed_pouch_holdable, habitat:passerine_food, alexsmobs:jerboa_begs_for, forge:asparagus_seeds, alexsmobs:blue_jay_alert_foods, naturalist:bird_food_items"
"Unknown","croptopia:avocado_sapling",9059,"Avocado Sapling","forge:saplings/avocado, sereneseasons:summer_crops, minecraft:saplings, forge:saplings, croptopia:advancements_saplings, quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, forge:avocado_saplings, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
"Unknown","croptopia:banana_sapling",9061,"Banana Sapling","sereneseasons:summer_crops, minecraft:saplings, forge:banana_saplings, forge:saplings, forge:saplings/banana, croptopia:advancements_saplings, quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
"Unknown","croptopia:barley_seed",8942,"Barley Seeds","bakery:seeds, minecraft:villager_plantable_seeds, c:seeds, sereneseasons:summer_crops, sereneseasons:spring_crops, alexsmobs:crow_foodstuffs, forge:seeds, croptopia:advancements_seeds, alexsmobs:blue_jay_foodstuffs, quark:seed_pouch_holdable, alexsmobs:jerboa_begs_for, habitat:passerine_food, forge:seeds/barley, forge:barley_seeds, alexsmobs:blue_jay_alert_foods, naturalist:bird_food_items"
"Unknown","croptopia:basil_seed",8944,"Basil Seeds","forge:seeds/basil, minecraft:villager_plantable_seeds, c:seeds, sereneseasons:summer_crops, sereneseasons:spring_crops, alexsmobs:crow_foodstuffs, forge:seeds, croptopia:advancements_seeds, alexsmobs:blue_jay_foodstuffs, quark:seed_pouch_holdable, alexsmobs:jerboa_begs_for, habitat:passerine_food, forge:basil_seeds, alexsmobs:blue_jay_alert_foods, naturalist:bird_food_items, bakery:seeds"
"Unknown","croptopia:bellpepper_seed",8946,"Bell Pepper Seeds","bakery:seeds, minecraft:villager_plantable_seeds, forge:bellpepper_seeds, c:seeds, sereneseasons:summer_crops, sereneseasons:spring_crops, alexsmobs:crow_foodstuffs, forge:seeds, croptopia:advancements_seeds, alexsmobs:blue_jay_foodstuffs, quark:seed_pouch_holdable, habitat:passerine_food, alexsmobs:jerboa_begs_for, forge:seeds/bellpepper, alexsmobs:blue_jay_alert_foods, naturalist:bird_food_items"
"Unknown","croptopia:blackbean_seed",8948,"Black Bean Seeds","forge:seeds, croptopia:advancements_seeds, bakery:seeds, forge:seeds/blackbean, sereneseasons:summer_crops, minecraft:villager_plantable_seeds, forge:blackbean_seeds, habitat:passerine_food, quark:seed_pouch_holdable, naturalist:bird_food_items, alexsmobs:blue_jay_foodstuffs, c:seeds, alexsmobs:jerboa_begs_for, alexsmobs:blue_jay_alert_foods, alexsmobs:crow_foodstuffs"
"Unknown","croptopia:blackberry_seed",8950,"Blackberry Seeds","bakery:seeds, minecraft:villager_plantable_seeds, c:seeds, sereneseasons:spring_crops, sereneseasons:summer_crops, forge:seeds/blackberry, alexsmobs:crow_foodstuffs, forge:seeds, croptopia:advancements_seeds, alexsmobs:blue_jay_foodstuffs, quark:seed_pouch_holdable, forge:blackberry_seeds, habitat:passerine_food, alexsmobs:jerboa_begs_for, alexsmobs:blue_jay_alert_foods, naturalist:bird_food_items"
"Unknown","croptopia:blueberry_seed",8952,"Blueberry Seeds","bakery:seeds, minecraft:villager_plantable_seeds, c:seeds, sereneseasons:summer_crops, sereneseasons:spring_crops, alexsmobs:crow_foodstuffs, forge:seeds, croptopia:advancements_seeds, forge:blueberry_seeds, alexsmobs:blue_jay_foodstuffs, quark:seed_pouch_holdable, habitat:passerine_food, alexsmobs:jerboa_begs_for, forge:seeds/blueberry, alexsmobs:blue_jay_alert_foods, naturalist:bird_food_items"
"Unknown","croptopia:broccoli_seed",8954,"Broccoli Seeds","sereneseasons:autumn_crops, forge:seeds, croptopia:advancements_seeds, bakery:seeds, forge:seeds/broccoli, forge:broccoli_seeds, minecraft:villager_plantable_seeds, habitat:passerine_food, quark:seed_pouch_holdable, naturalist:bird_food_items, alexsmobs:blue_jay_foodstuffs, c:seeds, alexsmobs:jerboa_begs_for, alexsmobs:blue_jay_alert_foods, alexsmobs:crow_foodstuffs"
"Unknown","croptopia:cabbage_seed",8956,"Cabbage Seeds","sereneseasons:spring_crops, forge:seeds, croptopia:advancements_seeds, bakery:seeds, forge:seeds/cabbage, forge:cabbage_seeds, minecraft:villager_plantable_seeds, habitat:passerine_food, quark:seed_pouch_holdable, naturalist:bird_food_items, alexsmobs:blue_jay_foodstuffs, c:seeds, alexsmobs:jerboa_begs_for, alexsmobs:blue_jay_alert_foods, alexsmobs:crow_foodstuffs"
"Unknown","croptopia:cantaloupe_seed",8958,"Cantaloupe Seeds","bakery:seeds, minecraft:villager_plantable_seeds, c:seeds, sereneseasons:summer_crops, sereneseasons:spring_crops, alexsmobs:crow_foodstuffs, forge:seeds, croptopia:advancements_seeds, alexsmobs:blue_jay_foodstuffs, quark:seed_pouch_holdable, habitat:passerine_food, alexsmobs:jerboa_begs_for, forge:seeds/cantaloupe, alexsmobs:blue_jay_alert_foods, forge:cantaloupe_seeds, naturalist:bird_food_items"
"Unknown","croptopia:cashew_sapling",9063,"Cashew Sapling","sereneseasons:summer_crops, forge:cashew_saplings, minecraft:saplings, forge:saplings, croptopia:advancements_saplings, quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, forge:saplings/cashew, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
"Unknown","croptopia:cauliflower_seed",8960,"Cauliflower Seeds","sereneseasons:autumn_crops, forge:seeds, croptopia:advancements_seeds, bakery:seeds, forge:seeds/cauliflower, minecraft:villager_plantable_seeds, alexsmobs:blue_jay_foodstuffs, habitat:passerine_food, quark:seed_pouch_holdable, naturalist:bird_food_items, c:seeds, alexsmobs:jerboa_begs_for, alexsmobs:crow_foodstuffs, alexsmobs:blue_jay_alert_foods, forge:cauliflower_seeds"
"Unknown","croptopia:celery_seed",8962,"Celery Seeds","sereneseasons:spring_crops, forge:seeds, croptopia:advancements_seeds, bakery:seeds, forge:celery_seeds, minecraft:villager_plantable_seeds, forge:seeds/celery, habitat:passerine_food, quark:seed_pouch_holdable, naturalist:bird_food_items, alexsmobs:blue_jay_foodstuffs, c:seeds, alexsmobs:jerboa_begs_for, alexsmobs:blue_jay_alert_foods, alexsmobs:crow_foodstuffs"
"Unknown","croptopia:cherry_sapling",9065,"Cherry Sapling","sereneseasons:summer_crops, forge:saplings/cherry, minecraft:saplings, forge:saplings, forge:cherry_saplings, croptopia:advancements_saplings, quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
"Unknown","croptopia:chile_pepper_seed",8964,"Chile Pepper Seeds","bakery:seeds, minecraft:villager_plantable_seeds, forge:chile_pepper_seeds, c:seeds, sereneseasons:spring_crops, alexsmobs:crow_foodstuffs, forge:seeds, croptopia:advancements_seeds, alexsmobs:blue_jay_foodstuffs, quark:seed_pouch_holdable, habitat:passerine_food, alexsmobs:jerboa_begs_for, forge:seeds/chilepepper, alexsmobs:blue_jay_alert_foods, sereneseasons:autumn_crops, naturalist:bird_food_items"
"Unknown","croptopia:cinnamon_sapling",9109,"Cinnamon Sapling","notreepunching:fire_starter_kindling, forge:saplings/cinnamon, minecraft:saplings, croptopia:advancements_saplings, quark:seed_pouch_holdable, forge:saplings, alexsmobs:elephant_foodstuffs, forge:cinnamon_saplings"
"Unknown","croptopia:coconut_sapling",9067,"Coconut Sapling","sereneseasons:summer_crops, minecraft:saplings, forge:saplings, forge:saplings/coconut, croptopia:advancements_saplings, quark:seed_pouch_holdable, notreepunching:fire_starter_kindling, forge:coconut_saplings, alexsmobs:elephant_foodstuffs, sereneseasons:autumn_crops"
