"Mod name","Registry name","Entity class name","ID"
"Unknown","arphex:dragonfly_dreadnought","net.arphex.entity.DragonflyDreadnoughtEntity",209
"Unknown","arphex:dweller_sleep_spawner","net.arphex.entity.DwellerSleepSpawnerEntity",147
"Unknown","arphex:enormous_spider_hallucination","net.arphex.entity.EnormousSpiderHallucinationEntity",221
"Unknown","arphex:fly_festerer","net.arphex.entity.FlyFestererEntity",195
"Unknown","arphex:giant_web","net.arphex.entity.GiantWebEntity",193
"Unknown","arphex:homing_voidseeker","net.arphex.entity.HomingVoidseekerEntity",205
"Unknown","arphex:hornet_harbinger","net.arphex.entity.HornetHarbingerEntity",173
"Unknown","arphex:hornet_harbinger_giant","net.arphex.entity.HornetHarbingerGiantEntity",174
"Unknown","arphex:invisible_arrow","net.arphex.entity.InvisibleArrowEntity",185
"Unknown","arphex:invisible_stalker","net.arphex.entity.InvisibleStalkerEntity",162
"Unknown","arphex:judgement_blast","net.arphex.entity.JudgementBlastEntity",224
"Unknown","arphex:locust_landscourge","net.arphex.entity.LocustLandscourgeEntity",190
"Unknown","arphex:long_legs","net.arphex.entity.LongLegsEntity",145
"Unknown","arphex:long_legs_fly","net.arphex.entity.LongLegsFlyEntity",178
"Unknown","arphex:long_legs_tiny","net.arphex.entity.LongLegsTinyEntity",146
"Unknown","arphex:maggot_larvae","net.arphex.entity.MaggotLarvaeEntity",201
"Unknown","arphex:millipede_marauder","net.arphex.entity.MillipedeMarauderEntity",200
"Unknown","arphex:mosquito_morbidity","net.arphex.entity.MosquitoMorbidityEntity",175
"Unknown","arphex:moth_moontracker","net.arphex.entity.MothMoontrackerEntity",214
"Unknown","arphex:moth_shadow_clone","net.arphex.entity.MothShadowCloneEntity",142
"Unknown","arphex:opal_arrow","net.arphex.entity.OpalArrowEntity",220
"Unknown","arphex:power_hook","net.arphex.entity.PowerHookEntity",171
"Unknown","arphex:projectile_spider_brood","net.arphex.entity.SpiderBroodEntityProjectile",154
"Unknown","arphex:pure_stalking","net.arphex.entity.PureStalkingEntity",151
"Unknown","arphex:random_ar_ph_ex","net.arphex.entity.RandomArPhExEntity",217
"Unknown","arphex:repellant","net.arphex.entity.RepellantEntity",186
"Unknown","arphex:roach_riverspawn","net.arphex.entity.RoachRiverspawnEntity",202
"Unknown","arphex:rush_scare","net.arphex.entity.RushScareEntity",152
"Unknown","arphex:scorpioid_bloodluster","net.arphex.entity.ScorpioidBloodlusterEntity",179
"Unknown","arphex:scorpioid_chaser_hallucination","net.arphex.entity.ScorpioidChaserHallucinationEntity",184
"Unknown","arphex:scorpioid_clone","net.arphex.entity.ScorpioidCloneEntity",181
"Unknown","arphex:scorpioid_initial","net.arphex.entity.ScorpioidInitialEntity",182
"Unknown","arphex:scorpioid_shadow_clone","net.arphex.entity.ScorpioidShadowCloneEntity",198
"Unknown","arphex:scorpion_larvae","net.arphex.entity.ScorpionLarvaeEntity",216
"Unknown","arphex:scorpion_striker","net.arphex.entity.ScorpionStrikerEntity",215
"Unknown","arphex:silverfish_spectre","net.arphex.entity.SilverfishSpectreEntity",169
"Unknown","arphex:sky_stalker","net.arphex.entity.SkyStalkerEntity",155
"Unknown","arphex:small_web","net.arphex.entity.SmallWebEntity",218
"Unknown","arphex:solifuge_skulker","net.arphex.entity.SolifugeSkulkerEntity",219
"Unknown","arphex:spider_brood","net.arphex.entity.SpiderBroodEntity",153
"Unknown","arphex:spider_flat","net.arphex.entity.SpiderFlatEntity",156
"Unknown","arphex:spider_funnel","net.arphex.entity.SpiderFunnelEntity",163
"Unknown","arphex:spider_goliath","net.arphex.entity.SpiderGoliathEntity",168
"Unknown","arphex:spider_jump","net.arphex.entity.SpiderJumpEntity",194
"Unknown","arphex:spider_larvae","net.arphex.entity.SpiderLarvaeEntity",143
"Unknown","arphex:spider_larvae_tiny","net.arphex.entity.SpiderLarvaeTinyEntity",144
"Unknown","arphex:spider_lurker","net.arphex.entity.SpiderLurkerEntity",161
"Unknown","arphex:spider_moth","net.arphex.entity.SpiderMothEntity",197
"Unknown","arphex:spider_moth_larvae","net.arphex.entity.SpiderMothLarvaeEntity",140
"Unknown","arphex:spider_moth_summon","net.arphex.entity.SpiderMothSummonEntity",176
"Unknown","arphex:spider_moth_summon_larvae","net.arphex.entity.SpiderMothSummonLarvaeEntity",183
"Unknown","arphex:spider_prowler","net.arphex.entity.SpiderProwlerEntity",192
"Unknown","arphex:spider_snatcher","net.arphex.entity.SpiderSnatcherEntity",212
"Unknown","arphex:tamed_tarantula","net.arphex.entity.TamedTarantulaEntity",172
"Unknown","arphex:teleport_ghost","net.arphex.entity.TeleportGhostEntity",141
"Unknown","arphex:teleport_ghost_projectile","net.arphex.entity.TeleportGhostProjectileEntity",177
"Unknown","arphex:tiny_centipede_breacher","net.arphex.entity.TinyCentipedeBreacherEntity",160
"Unknown","arphex:tormentor","net.arphex.entity.TORMENTOREntity",211
"Unknown","arphex:void_spear","net.arphex.entity.VoidSpearEntity",207
"Unknown","arphex:voidlasher_shadow_clone","net.arphex.entity.VoidlasherShadowCloneEntity",210
"Unknown","arphex:vortex_blast","net.arphex.entity.VortexBlastEntity",226
"Unknown","arphex:web_funnel","net.arphex.entity.WebFunnelEntity",167
"Unknown","arphex:web_harness","net.arphex.entity.WebHarnessEntity",165
"Unknown","arphex:web_harness_down","net.arphex.entity.WebHarnessDownEntity",191
"Unknown","arphex:web_hook","net.arphex.entity.WebHookEntity",164
"Unknown","arphex:web_rope","net.arphex.entity.WebRopeEntity",166
"Unknown","arphex:webbed_arrow","net.arphex.entity.WebbedArrowEntity",157
"Unknown","bakery:wandering_baker","net.satisfy.bakery.entity.WanderingBakerEntity",1005
"Unknown","bclib:chair","org.betterx.bclib.furniture.entity.EntityChair",126
"Unknown","benssharks:axodile","net.mcreator.sharks.entity.AxodileEntity",856
"Unknown","benssharks:basking_shark","net.mcreator.sharks.entity.BaskingSharkEntity",862
"Unknown","benssharks:blacktip_reef_shark","net.mcreator.sharks.entity.BlacktipReefSharkEntity",861
"Unknown","benssharks:blue_shark","net.mcreator.sharks.entity.BlueSharkEntity",857
"Unknown","benssharks:bonnethead_shark","net.mcreator.sharks.entity.BonnetheadSharkEntity",858
"Unknown","benssharks:bull_shark","net.mcreator.sharks.entity.BullSharkEntity",863
"Unknown","benssharks:cookiecutter_shark","net.mcreator.sharks.entity.CookiecutterSharkEntity",860
"Unknown","benssharks:greatwhiteshark","net.mcreator.sharks.entity.ShrakEntity",852
"Unknown","benssharks:mako_shark","net.mcreator.sharks.entity.MakoSharkEntity",859
"Unknown","benssharks:nurse_shark","net.mcreator.sharks.entity.NurseSharkEntity",853
"Unknown","benssharks:remora","net.mcreator.sharks.entity.RemoraEntity",854
"Unknown","benssharks:tiger_shark","net.mcreator.sharks.entity.TigerSharkEntity",855
"Unknown","biomesoplenty:boat","biomesoplenty.common.entity.BoatBOP",805
"Unknown","biomesoplenty:chest_boat","biomesoplenty.common.entity.ChestBoatBOP",806
"Unknown","biomeswevegone:boat","net.potionstudios.biomeswevegone.world.entity.boats.BWGBoatEntity",987
"Unknown","biomeswevegone:chest_boat","net.potionstudios.biomeswevegone.world.entity.boats.BWGChestBoatEntity",988
"Unknown","biomeswevegone:man_o_war","net.potionstudios.biomeswevegone.world.entity.manowar.ManOWar",984
"Unknown","biomeswevegone:oddion","net.potionstudios.biomeswevegone.world.entity.oddion.Oddion",986
"Unknown","biomeswevegone:pumpkin_warden","net.potionstudios.biomeswevegone.world.entity.pumpkinwarden.PumpkinWarden",985
"Unknown","bloomingnature:termite","net.satisfy.bloomingnature.entity.TermiteEntity",1007
"Unknown","bloomingnature:wandering_gardener","net.satisfy.bloomingnature.entity.WanderingGardenerEntity",1006
"Unknown","blueprint:boat","com.teamabnormals.blueprint.common.entity.BlueprintBoat",1009
"Unknown","blueprint:chest_boat","com.teamabnormals.blueprint.common.entity.BlueprintChestBoat",1010
"Unknown","blueprint:falling_block","com.teamabnormals.blueprint.common.entity.BlueprintFallingBlockEntity",1011
"Unknown","bountiful_critters:emu","net.dylanvhs.bountiful_critters.entity.custom.EmuEntity",747
"Unknown","bountiful_critters:emu_egg_projectile","net.dylanvhs.bountiful_critters.entity.custom.EmuEggEntity",754
"Unknown","bountiful_critters:humpback_whale","net.dylanvhs.bountiful_critters.entity.custom.HumpbackWhaleEntity",752
"Unknown","bountiful_critters:krill","net.dylanvhs.bountiful_critters.entity.custom.KrillEntity",748
"Unknown","bountiful_critters:longhorn","net.dylanvhs.bountiful_critters.entity.custom.LonghornEntity",750
"Unknown","bountiful_critters:marine_iguana","net.dylanvhs.bountiful_critters.entity.custom.MarineIguanaEntity",749
"Unknown","bountiful_critters:pillbug","net.dylanvhs.bountiful_critters.entity.custom.PillbugEntity",753
"Unknown","bountiful_critters:pillbug_projectile","net.dylanvhs.bountiful_critters.entity.custom.PillbugProjectileEntity",755
"Unknown","bountiful_critters:stingray","net.dylanvhs.bountiful_critters.entity.custom.StingrayEntity",745
"Unknown","bountiful_critters:sunfish","net.dylanvhs.bountiful_critters.entity.custom.SunfishEntity",746
"Unknown","bountiful_critters:toucan","net.dylanvhs.bountiful_critters.entity.custom.ToucanEntity",751
"Unknown","buildersdelight:sit","com.tynoxs.buildersdelight.content.entity.EntitySit",1008
"Unknown","capybaramod:capybara","com.techsupportred.capybaramod.entity.custom.CapybaraEntity",819
"Unknown","cold_sweat:chameleon","com.momosoftworks.coldsweat.common.entity.Chameleon",763
"Unknown","corpse:corpse","de.maxhenkel.corpse.entities.CorpseEntity",136
"Unknown","crabbersdelight:crab","alabaster.crabbersdelight.common.entity.CrabEntity",1072
"Unknown","crittersandcompanions:dragonfly","com.github.eterdelta.crittersandcompanions.entity.DragonflyEntity",808
"Unknown","crittersandcompanions:dumbo_octopus","com.github.eterdelta.crittersandcompanions.entity.DumboOctopusEntity",809
"Unknown","crittersandcompanions:ferret","com.github.eterdelta.crittersandcompanions.entity.FerretEntity",810
"Unknown","crittersandcompanions:grappling_hook","com.github.eterdelta.crittersandcompanions.entity.GrapplingHookEntity",811
"Unknown","crittersandcompanions:jumping_spider","com.github.eterdelta.crittersandcompanions.entity.JumpingSpiderEntity",812
"Unknown","crittersandcompanions:koi_fish","com.github.eterdelta.crittersandcompanions.entity.KoiFishEntity",813
"Unknown","crittersandcompanions:leaf_insect","com.github.eterdelta.crittersandcompanions.entity.LeafInsectEntity",814
"Unknown","crittersandcompanions:otter","com.github.eterdelta.crittersandcompanions.entity.OtterEntity",815
"Unknown","crittersandcompanions:red_panda","com.github.eterdelta.crittersandcompanions.entity.RedPandaEntity",816
"Unknown","crittersandcompanions:sea_bunny","com.github.eterdelta.crittersandcompanions.entity.SeaBunnyEntity",817
"Unknown","crittersandcompanions:shima_enaga","com.github.eterdelta.crittersandcompanions.entity.ShimaEnagaEntity",818
"Unknown","dawn:custom_tnt","fr.hugman.dawn.entity.CustomTNTEntity",125
"Unknown","dawn:flying_block","fr.hugman.dawn.entity.FlyingBlockEntity",124
"Unknown","decoration_delight:stool_entity","decor.delight.entity.StoolEntityEntity",762
"Unknown","decorative_blocks:dummy_entity","lilypuree.decorative_blocks.platform.ForgePlatformHelper$1",463
"Unknown","doapi:chair","de.cristelknight.doapi.common.entity.ChairEntity",1000
"Unknown","dynamictrees:falling_tree","com.ferreusveritas.dynamictrees.entity.FallingTreeEntity",285
"Unknown","dynamictrees:lingering_effector","com.ferreusveritas.dynamictrees.entity.LingeringEffectorEntity",286
"Unknown","ecologics:boat","samebutdifferent.ecologics.entity.ModBoat",758
"Unknown","ecologics:chest_boat","samebutdifferent.ecologics.entity.ModChestBoat",759
"Unknown","ecologics:coconut_crab","samebutdifferent.ecologics.entity.CoconutCrab",757
"Unknown","ecologics:penguin","samebutdifferent.ecologics.entity.Penguin",760
"Unknown","ecologics:squirrel","samebutdifferent.ecologics.entity.Squirrel",761
"Unknown","enemyexpansion:botfly","net.mcreator.enemyexpansion.entity.HouseflyEntity",442
"Unknown","enemyexpansion:crawler","net.mcreator.enemyexpansion.entity.CrawlerEntity",457
"Unknown","enemyexpansion:direwolf","net.mcreator.enemyexpansion.entity.DirewolfEntity",453
"Unknown","enemyexpansion:drone","net.mcreator.enemyexpansion.entity.DroneEntity",441
"Unknown","enemyexpansion:equestrian","net.mcreator.enemyexpansion.entity.EquestrianEntity",434
"Unknown","enemyexpansion:faller","net.mcreator.enemyexpansion.entity.FallerEntity",459
"Unknown","enemyexpansion:flutterfly","net.mcreator.enemyexpansion.entity.FlutterflyEntity",443
"Unknown","enemyexpansion:goblin","net.mcreator.enemyexpansion.entity.GoblinEntity",435
"Unknown","enemyexpansion:goblin_fear","net.mcreator.enemyexpansion.entity.GoblinFearEntity",436
"Unknown","enemyexpansion:healing_eye_projectile","net.mcreator.enemyexpansion.entity.HealingEyeProjectileEntity",454
"Unknown","enemyexpansion:huntsman","net.mcreator.enemyexpansion.entity.HuntsmanEntity",444
"Unknown","enemyexpansion:intruder","net.mcreator.enemyexpansion.entity.IntruderEntity",460
"Unknown","enemyexpansion:invisicreeper","net.mcreator.enemyexpansion.entity.InvisicreeperEntity",458
"Unknown","enemyexpansion:ladybug","net.mcreator.enemyexpansion.entity.LadybugEntity",439
"Unknown","enemyexpansion:meature","net.mcreator.enemyexpansion.entity.MeatureEntity",433
"Unknown","enemyexpansion:phantom_eye_projectile","net.mcreator.enemyexpansion.entity.PhantomEyeProjectileEntity",456
"Unknown","enemyexpansion:scorpion","net.mcreator.enemyexpansion.entity.ScorpionEntity",438
"Unknown","enemyexpansion:silverqueen","net.mcreator.enemyexpansion.entity.SilverqueenattackingEntity",451
"Unknown","enemyexpansion:silverqueenbodiless","net.mcreator.enemyexpansion.entity.SilverqueenbodilessEntity",452
"Unknown","enemyexpansion:slugger","net.mcreator.enemyexpansion.entity.SluggerEntity",432
"Unknown","enemyexpansion:sprinter","net.mcreator.enemyexpansion.entity.SprinterEntity",431
"Unknown","enemyexpansion:starved","net.mcreator.enemyexpansion.entity.StarvedEntity",445
"Unknown","enemyexpansion:tarantula","net.mcreator.enemyexpansion.entity.TarantulaEntity",437
"Unknown","enemyexpansion:troll","net.mcreator.enemyexpansion.entity.TrollEntity",449
"Unknown","enemyexpansion:trollenraged","net.mcreator.enemyexpansion.entity.TrollenragedEntity",450
"Unknown","enemyexpansion:vampbiter","net.mcreator.enemyexpansion.entity.VampbiterEntity",448
"Unknown","enemyexpansion:vampflyer","net.mcreator.enemyexpansion.entity.VampflyerEntity",447
"Unknown","enemyexpansion:vampire","net.mcreator.enemyexpansion.entity.VampireEntity",446
"Unknown","enemyexpansion:wasp","net.mcreator.enemyexpansion.entity.WaspEntity",440
"Unknown","enemyexpansion:wasp_thorax_projectile","net.mcreator.enemyexpansion.entity.WaspThoraxProjectileEntity",455
"Unknown","exoticbirds:bird_egg","net.pavocado.exoticbirds.entity.BirdEggEntity",284
"Unknown","exoticbirds:bluejay","net.pavocado.exoticbirds.entity.BluejayEntity",245
"Unknown","exoticbirds:booby","net.pavocado.exoticbirds.entity.BoobyEntity",246
"Unknown","exoticbirds:budgerigar","net.pavocado.exoticbirds.entity.BudgerigarEntity",247
"Unknown","exoticbirds:cardinal","net.pavocado.exoticbirds.entity.CardinalEntity",248
"Unknown","exoticbirds:cassowary","net.pavocado.exoticbirds.entity.CassowaryEntity",249
"Unknown","exoticbirds:cloud_phoenix","net.pavocado.exoticbirds.entity.phoenix.CloudPhoenixEntity",275
"Unknown","exoticbirds:cockatoo","net.pavocado.exoticbirds.entity.CockatooEntity",250
"Unknown","exoticbirds:crane","net.pavocado.exoticbirds.entity.CraneEntity",251
"Unknown","exoticbirds:desert_phoenix","net.pavocado.exoticbirds.entity.phoenix.DesertPhoenixEntity",276
"Unknown","exoticbirds:duck","net.pavocado.exoticbirds.entity.DuckEntity",252
"Unknown","exoticbirds:ender_phoenix","net.pavocado.exoticbirds.entity.phoenix.EnderPhoenixEntity",277
"Unknown","exoticbirds:fire_phoenix","net.pavocado.exoticbirds.entity.phoenix.FirePhoenixEntity",278
"Unknown","exoticbirds:flamingo","net.pavocado.exoticbirds.entity.FlamingoEntity",253
"Unknown","exoticbirds:gouldianfinch","net.pavocado.exoticbirds.entity.GouldianFinchEntity",254
"Unknown","exoticbirds:gull","net.pavocado.exoticbirds.entity.GullEntity",255
"Unknown","exoticbirds:heron","net.pavocado.exoticbirds.entity.HeronEntity",256
"Unknown","exoticbirds:hummingbird","net.pavocado.exoticbirds.entity.HummingbirdEntity",257
"Unknown","exoticbirds:kingfisher","net.pavocado.exoticbirds.entity.KingfisherEntity",258
"Unknown","exoticbirds:kiwi","net.pavocado.exoticbirds.entity.KiwiEntity",259
"Unknown","exoticbirds:kookaburra","net.pavocado.exoticbirds.entity.KookaburraEntity",260
"Unknown","exoticbirds:lyrebird","net.pavocado.exoticbirds.entity.LyrebirdEntity",261
"Unknown","exoticbirds:macaw","net.pavocado.exoticbirds.entity.MacawEntity",262
"Unknown","exoticbirds:magpie","net.pavocado.exoticbirds.entity.MagpieEntity",263
"Unknown","exoticbirds:nether_phoenix","net.pavocado.exoticbirds.entity.phoenix.NetherPhoenixEntity",279
"Unknown","exoticbirds:ostrich","net.pavocado.exoticbirds.entity.OstrichEntity",264
"Unknown","exoticbirds:owl","net.pavocado.exoticbirds.entity.OwlEntity",265
"Unknown","exoticbirds:peafowl","net.pavocado.exoticbirds.entity.PeafowlEntity",266
"Unknown","exoticbirds:pelican","net.pavocado.exoticbirds.entity.PelicanEntity",267
"Unknown","exoticbirds:penguin","net.pavocado.exoticbirds.entity.PenguinEntity",268
"Unknown","exoticbirds:pigeon","net.pavocado.exoticbirds.entity.PigeonEntity",269
"Unknown","exoticbirds:roadrunner","net.pavocado.exoticbirds.entity.RoadrunnerEntity",270
"Unknown","exoticbirds:robin","net.pavocado.exoticbirds.entity.RobinEntity",271
"Unknown","exoticbirds:skeleton_phoenix","net.pavocado.exoticbirds.entity.phoenix.SkeletonPhoenixEntity",280
"Unknown","exoticbirds:snowy_phoenix","net.pavocado.exoticbirds.entity.phoenix.SnowyPhoenixEntity",281
"Unknown","exoticbirds:swan","net.pavocado.exoticbirds.entity.SwanEntity",272
"Unknown","exoticbirds:toucan","net.pavocado.exoticbirds.entity.ToucanEntity",273
"Unknown","exoticbirds:twilight_phoenix","net.pavocado.exoticbirds.entity.phoenix.TwilightPhoenixEntity",282
"Unknown","exoticbirds:water_phoenix","net.pavocado.exoticbirds.entity.phoenix.WaterPhoenixEntity",283
"Unknown","exoticbirds:woodpecker","net.pavocado.exoticbirds.entity.WoodpeckerEntity",274
"Unknown","farmersdelight:rotten_tomato","vectorwing.farmersdelight.common.entity.RottenTomatoEntity",983
"Unknown","fennecfox:fennecfox","com.minecraftserverzone.fennecfox.ModMob",989
"Unknown","finsandtails:banded_redback_shrimp","teamdraco.finsandstails.common.entities.BandedRedbackShrimpEntity",402
"Unknown","finsandtails:blu_wee","teamdraco.finsandstails.common.entities.BluWeeEntity",400
"Unknown","finsandtails:crowned_horatee","teamdraco.finsandstails.common.entities.CrownedHorateeEntity",427
"Unknown","finsandtails:flatback_leaf_snail","teamdraco.finsandstails.common.entities.FlatbackLeafSnailEntity",412
"Unknown","finsandtails:flatback_sucker","teamdraco.finsandstails.common.entities.FlatbackSuckerEntity",405
"Unknown","finsandtails:golden_river_ray","teamdraco.finsandstails.common.entities.GoldenRiverRayEntity",419
"Unknown","finsandtails:gopjet","teamdraco.finsandstails.common.entities.GopjetEntity",423
"Unknown","finsandtails:high_finned_blue","teamdraco.finsandstails.common.entities.HighFinnedBlueEntity",406
"Unknown","finsandtails:mudhorse","teamdraco.finsandstails.common.entities.MudhorseEntity",407
"Unknown","finsandtails:night_light_squid","teamdraco.finsandstails.common.entities.NightLightSquidEntity",420
"Unknown","finsandtails:ornate_bugfish","teamdraco.finsandstails.common.entities.OrnateBugfishEntity",408
"Unknown","finsandtails:papa_wee","teamdraco.finsandstails.common.entities.PapaWeeEntity",424
"Unknown","finsandtails:pea_wee","teamdraco.finsandstails.common.entities.PeaWeeEntity",401
"Unknown","finsandtails:penglil","teamdraco.finsandstails.common.entities.PenglilEntity",410
"Unknown","finsandtails:phantom_nudibranch","teamdraco.finsandstails.common.entities.PhantomNudibranchEntity",409
"Unknown","finsandtails:red_bull_crab","teamdraco.finsandstails.common.entities.RedBullCrabEntity",413
"Unknown","finsandtails:river_pebble_snail","teamdraco.finsandstails.common.entities.RiverPebbleSnailEntity",417
"Unknown","finsandtails:rubber_belly_glider","teamdraco.finsandstails.common.entities.RubberBellyGliderEntity",421
"Unknown","finsandtails:siderol_whiskered_snail","teamdraco.finsandstails.common.entities.SiderolWhiskeredSnailEntity",418
"Unknown","finsandtails:spindly_gem_crab","teamdraco.finsandstails.common.entities.SpindlyGemCrabEntity",411
"Unknown","finsandtails:swamp_mucker","teamdraco.finsandstails.common.entities.SwampMuckerEntity",404
"Unknown","finsandtails:teal_arrowfish","teamdraco.finsandstails.common.entities.TealArrowfishEntity",403
"Unknown","finsandtails:teal_arrowfish_arrow","teamdraco.finsandstails.common.entities.item.TealArrowfishArrowEntity",422
"Unknown","finsandtails:vibra_wee","teamdraco.finsandstails.common.entities.VibraWeeEntity",416
"Unknown","finsandtails:wandering_sailor","teamdraco.finsandstails.common.entities.WanderingSailorEntity",426
"Unknown","finsandtails:wee_wee","teamdraco.finsandstails.common.entities.WeeWeeEntity",415
"Unknown","finsandtails:wherble","teamdraco.finsandstails.common.entities.WherbleEntity",425
"Unknown","finsandtails:white_bull_crab","teamdraco.finsandstails.common.entities.WhiteBullCrabEntity",414
"Unknown","fishofthieves:ancientscale","com.stevekung.fishofthieves.entity.animal.Ancientscale",1029
"Unknown","fishofthieves:battlegill","com.stevekung.fishofthieves.entity.animal.Battlegill",1033
"Unknown","fishofthieves:devilfish","com.stevekung.fishofthieves.entity.animal.Devilfish",1032
"Unknown","fishofthieves:islehopper","com.stevekung.fishofthieves.entity.animal.Islehopper",1028
"Unknown","fishofthieves:plentifin","com.stevekung.fishofthieves.entity.animal.Plentifin",1030
"Unknown","fishofthieves:pondie","com.stevekung.fishofthieves.entity.animal.Pondie",1027
"Unknown","fishofthieves:splashtail","com.stevekung.fishofthieves.entity.animal.Splashtail",1026
"Unknown","fishofthieves:stormfish","com.stevekung.fishofthieves.entity.animal.Stormfish",1035
"Unknown","fishofthieves:wildsplash","com.stevekung.fishofthieves.entity.animal.Wildsplash",1031
"Unknown","fishofthieves:wrecker","com.stevekung.fishofthieves.entity.animal.Wrecker",1034
"Unknown","fruitfulfun:item_projectile","snownee.fruits.vacuum.VacItemProjectile",287
"Unknown","fruitfulfun:sliding_door","snownee.fruits.block.entity.SlidingDoorEntity",288
"Unknown","galosphere:berserker","net.orcinus.galosphere.entities.Berserker",396
"Unknown","galosphere:glow_flare","net.orcinus.galosphere.entities.GlowFlare",392
"Unknown","galosphere:pink_salt_pillar","net.orcinus.galosphere.entities.PinkSaltPillar",398
"Unknown","galosphere:pink_salt_shard","net.orcinus.galosphere.entities.PinkSaltShard",399
"Unknown","galosphere:preserved","net.orcinus.galosphere.entities.Preserved",397
"Unknown","galosphere:silver_bomb","net.orcinus.galosphere.entities.SilverBomb",389
"Unknown","galosphere:sparkle","net.orcinus.galosphere.entities.Sparkle",390
"Unknown","galosphere:spectator_vision","net.orcinus.galosphere.entities.SpectatorVision",395
"Unknown","galosphere:specterpillar","net.orcinus.galosphere.entities.Specterpillar",394
"Unknown","galosphere:spectre","net.orcinus.galosphere.entities.Spectre",391
"Unknown","galosphere:spectre_flare","net.orcinus.galosphere.entities.SpectreFlare",393
"Unknown","goodending:boat","net.orcinus.goodending.entities.GoodEndingBoat",740
"Unknown","goodending:chest_boat","net.orcinus.goodending.entities.GoodEndingChestBoat",741
"Unknown","goodending:firefly_swarm","net.orcinus.goodending.entities.Firefly",742
"Unknown","goodending:marsh","net.orcinus.goodending.entities.Marsh",743
"Unknown","goodending:woodpecker","net.orcinus.goodending.entities.Woodpecker",744
"Unknown","habitat:boat","mod.schnappdragon.habitat.common.entity.vehicle.HabitatBoat",130
"Unknown","habitat:kabloom_fruit","mod.schnappdragon.habitat.common.entity.projectile.ThrownKabloomFruit",129
"Unknown","habitat:passerine","mod.schnappdragon.habitat.common.entity.animal.Passerine",132
"Unknown","habitat:pooka","mod.schnappdragon.habitat.common.entity.animal.Pooka",131
"Unknown","handcrafted:fancy_painting","earth.terrarium.handcrafted.common.entities.FancyPainting",138
"Unknown","handcrafted:seat","earth.terrarium.handcrafted.common.entities.Seat",137
"Unknown","immersive_weathering:falling_icicle","com.ordana.immersive_weathering.entities.FallingIcicleEntity",349
"Unknown","immersive_weathering:falling_layer","com.ordana.immersive_weathering.entities.FallingLayerEntity",350
"Unknown","immersive_weathering:falling_propagule","com.ordana.immersive_weathering.entities.FallingPropaguleEntity",351
"Unknown","insects_recrafted:ant","net.mcreator.insectsreforged.entity.AntEntity",289
"Unknown","insects_recrafted:bedbug","net.mcreator.insectsreforged.entity.BedbugEntity",322
"Unknown","insects_recrafted:beetle","net.mcreator.insectsreforged.entity.BeetleEntity",312
"Unknown","insects_recrafted:bluebutterfly","net.mcreator.insectsreforged.entity.BluebutterflyEntity",307
"Unknown","insects_recrafted:centipede","net.mcreator.insectsreforged.entity.CentipedeEntity",302
"Unknown","insects_recrafted:cockroach","net.mcreator.insectsreforged.entity.CockroachEntity",301
"Unknown","insects_recrafted:dragonfly","net.mcreator.insectsreforged.entity.DragonflyEntity",299
"Unknown","insects_recrafted:earwig","net.mcreator.insectsreforged.entity.EarwigEntity",306
"Unknown","insects_recrafted:fireant","net.mcreator.insectsreforged.entity.FireantEntity",295
"Unknown","insects_recrafted:firefly","net.mcreator.insectsreforged.entity.FireflyEntity",298
"Unknown","insects_recrafted:fly","net.mcreator.insectsreforged.entity.FlyEntity",290
"Unknown","insects_recrafted:greenbutterfly","net.mcreator.insectsreforged.entity.GreenbutterflyEntity",310
"Unknown","insects_recrafted:greenfly","net.mcreator.insectsreforged.entity.GreenflyEntity",291
"Unknown","insects_recrafted:honeyant","net.mcreator.insectsreforged.entity.HoneyantEntity",292
"Unknown","insects_recrafted:ladybug","net.mcreator.insectsreforged.entity.LadybugEntity",296
"Unknown","insects_recrafted:maggot","net.mcreator.insectsreforged.entity.MaggotEntity",293
"Unknown","insects_recrafted:mosquito","net.mcreator.insectsreforged.entity.MosquitoEntity",318
"Unknown","insects_recrafted:moth","net.mcreator.insectsreforged.entity.MothEntity",294
"Unknown","insects_recrafted:mothpersistent","net.mcreator.insectsreforged.entity.MothpersistentEntity",315
"Unknown","insects_recrafted:mrmantisyt","net.mcreator.insectsreforged.entity.MrmantisytEntity",317
"Unknown","insects_recrafted:orchidmantis","net.mcreator.insectsreforged.entity.OrchidmantisEntity",304
"Unknown","insects_recrafted:pillbug","net.mcreator.insectsreforged.entity.PillbugEntity",319
"Unknown","insects_recrafted:pillbugrolled","net.mcreator.insectsreforged.entity.PillbugrolledEntity",320
"Unknown","insects_recrafted:pinkbutterfly","net.mcreator.insectsreforged.entity.PinkbutterflyEntity",308
"Unknown","insects_recrafted:prayingmantis","net.mcreator.insectsreforged.entity.PrayingmantisEntity",303
"Unknown","insects_recrafted:rainbug","net.mcreator.insectsreforged.entity.RainbugEntity",305
"Unknown","insects_recrafted:scorpion","net.mcreator.insectsreforged.entity.ScorpionEntity",314
"Unknown","insects_recrafted:silkworm","net.mcreator.insectsreforged.entity.SilkwormEntity",321
"Unknown","insects_recrafted:slug","net.mcreator.insectsreforged.entity.SlugEntity",326
"Unknown","insects_recrafted:snail","net.mcreator.insectsreforged.entity.SnailEntity",297
"Unknown","insects_recrafted:snailhidden","net.mcreator.insectsreforged.entity.SnailhiddenEntity",316
