"Mod name","Registry name","Item ID","Display name"
"Unknown","additionallanterns:gray_crimson_lantern",16243,"Gray Crimson Lantern"
"Unknown","additionallanterns:gray_dark_prismarine_lantern",16261,"Gray Dark Prismarine Lantern"
"Unknown","additionallanterns:gray_deepslate_bricks_lantern",16279,"Gray Deepslate Bricks Lantern"
"Unknown","additionallanterns:gray_diamond_lantern",16297,"Gray Diamond Lantern"
"Unknown","additionallanterns:gray_diorite_lantern",16315,"Gray Diorite Lantern"
"Unknown","additionallanterns:gray_emerald_lantern",16333,"Gray Emerald Lantern"
"Unknown","additionallanterns:gray_end_stone_lantern",16351,"Gray End Stone Lantern"
"Unknown","additionallanterns:gray_exposed_copper_lantern",16369,"Gray Exposed Copper Lantern"
"Unknown","additionallanterns:gray_gold_lantern",16387,"Gray Gold Lantern"
"Unknown","additionallanterns:gray_granite_lantern",16405,"Gray Granite Lantern"
"Unknown","additionallanterns:gray_iron_lantern",16423,"Gray Iron Lantern"
"Unknown","additionallanterns:gray_mossy_cobblestone_lantern",16440,"Gray Mossy Cobblestone Lantern"
"Unknown","additionallanterns:gray_netherite_lantern",16458,"Gray Netherite Lantern"
"Unknown","additionallanterns:gray_normal_lantern",16476,"Gray Lantern"
"Unknown","additionallanterns:gray_normal_nether_bricks_lantern",16493,"Gray Nether Brick Lantern"
"Unknown","additionallanterns:gray_normal_sandstone_lantern",16511,"Gray Sandstone Lantern"
"Unknown","additionallanterns:gray_obsidian_lantern",16529,"Gray Obsidian Lantern"
"Unknown","additionallanterns:gray_oxidized_copper_lantern",16547,"Gray Oxidized Copper Lantern"
"Unknown","additionallanterns:gray_prismarine_lantern",16565,"Gray Prismarine Lantern"
"Unknown","additionallanterns:gray_purpur_lantern",16583,"Gray Purpur Lantern"
"Unknown","additionallanterns:gray_quartz_lantern",16601,"Gray Quartz Lantern"
"Unknown","additionallanterns:gray_red_nether_bricks_lantern",16619,"Gray Red Nether Brick Lantern"
"Unknown","additionallanterns:gray_red_sandstone_lantern",16637,"Gray Red Sandstone Lantern"
"Unknown","additionallanterns:gray_smooth_stone_lantern",16655,"Gray Smooth Stone Lantern"
"Unknown","additionallanterns:gray_stone_bricks_lantern",16691,"Gray Stone Bricks Lantern"
"Unknown","additionallanterns:gray_stone_lantern",16673,"Gray Stone Lantern"
"Unknown","additionallanterns:gray_warped_lantern",16709,"Gray Warped Lantern"
"Unknown","additionallanterns:gray_waxed_copper_lantern",16727,"Gray Waxed Copper Lantern"
"Unknown","additionallanterns:gray_waxed_exposed_copper_lantern",16745,"Gray Waxed Exposed Copper Lantern"
"Unknown","additionallanterns:gray_waxed_oxidized_copper_lantern",16763,"Gray Waxed Oxidized Copper Lantern"
"Unknown","additionallanterns:gray_waxed_weathered_copper_lantern",16781,"Gray Waxed Weathered Copper Lantern"
"Unknown","additionallanterns:gray_weathered_copper_lantern",16799,"Gray Weathered Copper Lantern"
"Unknown","additionallanterns:green_amethyst_lantern",16087,"Green Amethyst Lantern"
"Unknown","additionallanterns:green_andesite_lantern",16105,"Green Andesite Lantern"
"Unknown","additionallanterns:green_basalt_lantern",16123,"Green Basalt Lantern"
"Unknown","additionallanterns:green_blackstone_lantern",16141,"Green Blackstone Lantern"
"Unknown","additionallanterns:green_bone_lantern",16159,"Green Bone Lantern"
"Unknown","additionallanterns:green_bricks_lantern",16177,"Green Brick Lantern"
"Unknown","additionallanterns:green_cobbled_deepslate_lantern",16213,"Green Cobbled Deepslate Lantern"
"Unknown","additionallanterns:green_cobblestone_lantern",16195,"Green Cobblestone Lantern"
"Unknown","additionallanterns:green_copper_lantern",16231,"Green Copper Lantern"
"Unknown","additionallanterns:green_crimson_lantern",16249,"Green Crimson Lantern"
"Unknown","additionallanterns:green_dark_prismarine_lantern",16267,"Green Dark Prismarine Lantern"
"Unknown","additionallanterns:green_deepslate_bricks_lantern",16285,"Green Deepslate Bricks Lantern"
"Unknown","additionallanterns:green_diamond_lantern",16303,"Green Diamond Lantern"
"Unknown","additionallanterns:green_diorite_lantern",16321,"Green Diorite Lantern"
"Unknown","additionallanterns:green_emerald_lantern",16339,"Green Emerald Lantern"
"Unknown","additionallanterns:green_end_stone_lantern",16357,"Green End Stone Lantern"
"Unknown","additionallanterns:green_exposed_copper_lantern",16375,"Green Exposed Copper Lantern"
"Unknown","additionallanterns:green_gold_lantern",16393,"Green Gold Lantern"
"Unknown","additionallanterns:green_granite_lantern",16411,"Green Granite Lantern"
"Unknown","additionallanterns:green_iron_lantern",16429,"Green Iron Lantern"
"Unknown","additionallanterns:green_mossy_cobblestone_lantern",16446,"Green Mossy Cobblestone Lantern"
"Unknown","additionallanterns:green_netherite_lantern",16464,"Green Netherite Lantern"
"Unknown","additionallanterns:green_normal_lantern",16482,"Green Lantern"
"Unknown","additionallanterns:green_normal_nether_bricks_lantern",16499,"Green Nether Brick Lantern"
"Unknown","additionallanterns:green_normal_sandstone_lantern",16517,"Green Sandstone Lantern"
"Unknown","additionallanterns:green_obsidian_lantern",16535,"Green Obsidian Lantern"
"Unknown","additionallanterns:green_oxidized_copper_lantern",16553,"Green Oxidized Copper Lantern"
"Unknown","additionallanterns:green_prismarine_lantern",16571,"Green Prismarine Lantern"
"Unknown","additionallanterns:green_purpur_lantern",16589,"Green Purpur Lantern"
"Unknown","additionallanterns:green_quartz_lantern",16607,"Green Quartz Lantern"
"Unknown","additionallanterns:green_red_nether_bricks_lantern",16625,"Green Red Nether Brick Lantern"
"Unknown","additionallanterns:green_red_sandstone_lantern",16643,"Green Red Sandstone Lantern"
"Unknown","additionallanterns:green_smooth_stone_lantern",16661,"Green Smooth Stone Lantern"
"Unknown","additionallanterns:green_stone_bricks_lantern",16697,"Green Stone Bricks Lantern"
"Unknown","additionallanterns:green_stone_lantern",16679,"Green Stone Lantern"
"Unknown","additionallanterns:green_warped_lantern",16715,"Green Warped Lantern"
"Unknown","additionallanterns:green_waxed_copper_lantern",16733,"Green Waxed Copper Lantern"
"Unknown","additionallanterns:green_waxed_exposed_copper_lantern",16751,"Green Waxed Exposed Copper Lantern"
"Unknown","additionallanterns:green_waxed_oxidized_copper_lantern",16769,"Green Waxed Oxidized Copper Lantern"
"Unknown","additionallanterns:green_waxed_weathered_copper_lantern",16787,"Green Waxed Weathered Copper Lantern"
"Unknown","additionallanterns:green_weathered_copper_lantern",16805,"Green Weathered Copper Lantern"
"Unknown","additionallanterns:iron_lantern",16415,"Iron Lantern"
"Unknown","additionallanterns:light_blue_amethyst_lantern",16077,"Light Blue Amethyst Lantern"
"Unknown","additionallanterns:light_blue_andesite_lantern",16095,"Light Blue Andesite Lantern"
"Unknown","additionallanterns:light_blue_basalt_lantern",16113,"Light Blue Basalt Lantern"
"Unknown","additionallanterns:light_blue_blackstone_lantern",16131,"Light Blue Blackstone Lantern"
"Unknown","additionallanterns:light_blue_bone_lantern",16149,"Light Blue Bone Lantern"
"Unknown","additionallanterns:light_blue_bricks_lantern",16167,"Light Blue Brick Lantern"
"Unknown","additionallanterns:light_blue_cobbled_deepslate_lantern",16203,"Light Blue Cobbled Deepslate Lantern"
"Unknown","additionallanterns:light_blue_cobblestone_lantern",16185,"Light Blue Cobblestone Lantern"
"Unknown","additionallanterns:light_blue_copper_lantern",16221,"Light Blue Copper Lantern"
"Unknown","additionallanterns:light_blue_crimson_lantern",16239,"Light Blue Crimson Lantern"
"Unknown","additionallanterns:light_blue_dark_prismarine_lantern",16257,"Light Blue Dark Prismarine Lantern"
"Unknown","additionallanterns:light_blue_deepslate_bricks_lantern",16275,"Light Blue Deepslate Bricks Lantern"
"Unknown","additionallanterns:light_blue_diamond_lantern",16293,"Light Blue Diamond Lantern"
"Unknown","additionallanterns:light_blue_diorite_lantern",16311,"Light Blue Diorite Lantern"
"Unknown","additionallanterns:light_blue_emerald_lantern",16329,"Light Blue Emerald Lantern"
"Unknown","additionallanterns:light_blue_end_stone_lantern",16347,"Light Blue End Stone Lantern"
"Unknown","additionallanterns:light_blue_exposed_copper_lantern",16365,"Light Blue Exposed Copper Lantern"
"Unknown","additionallanterns:light_blue_gold_lantern",16383,"Light Blue Gold Lantern"
"Unknown","additionallanterns:light_blue_granite_lantern",16401,"Light Blue Granite Lantern"
"Unknown","additionallanterns:light_blue_iron_lantern",16419,"Light Blue Iron Lantern"
"Unknown","additionallanterns:light_blue_mossy_cobblestone_lantern",16436,"Light Blue Mossy Cobblestone Lantern"
"Unknown","additionallanterns:light_blue_netherite_lantern",16454,"Light Blue Netherite Lantern"
"Unknown","additionallanterns:light_blue_normal_lantern",16472,"Light Blue Lantern"
"Unknown","additionallanterns:light_blue_normal_nether_bricks_lantern",16489,"Light Blue Nether Brick Lantern"
"Unknown","additionallanterns:light_blue_normal_sandstone_lantern",16507,"Light Blue Sandstone Lantern"
"Unknown","additionallanterns:light_blue_obsidian_lantern",16525,"Light Blue Obsidian Lantern"
"Unknown","additionallanterns:light_blue_oxidized_copper_lantern",16543,"Light Blue Oxidized Copper Lantern"
"Unknown","additionallanterns:light_blue_prismarine_lantern",16561,"Light Blue Prismarine Lantern"
"Unknown","additionallanterns:light_blue_purpur_lantern",16579,"Light Blue Purpur Lantern"
"Unknown","additionallanterns:light_blue_quartz_lantern",16597,"Light Blue Quartz Lantern"
"Unknown","additionallanterns:light_blue_red_nether_bricks_lantern",16615,"Light Blue Red Nether Brick Lantern"
"Unknown","additionallanterns:light_blue_red_sandstone_lantern",16633,"Light Blue Red Sandstone Lantern"
"Unknown","additionallanterns:light_blue_smooth_stone_lantern",16651,"Light Blue Smooth Stone Lantern"
"Unknown","additionallanterns:light_blue_stone_bricks_lantern",16687,"Light Blue Stone Bricks Lantern"
"Unknown","additionallanterns:light_blue_stone_lantern",16669,"Light Blue Stone Lantern"
"Unknown","additionallanterns:light_blue_warped_lantern",16705,"Light Blue Warped Lantern"
"Unknown","additionallanterns:light_blue_waxed_copper_lantern",16723,"Light Blue Waxed Copper Lantern"
"Unknown","additionallanterns:light_blue_waxed_exposed_copper_lantern",16741,"Light Blue Waxed Exposed Copper Lantern"
"Unknown","additionallanterns:light_blue_waxed_oxidized_copper_lantern",16759,"Light Blue Waxed Oxidized Copper Lantern"
"Unknown","additionallanterns:light_blue_waxed_weathered_copper_lantern",16777,"Light Blue Waxed Weathered Copper Lantern"
"Unknown","additionallanterns:light_blue_weathered_copper_lantern",16795,"Light Blue Weathered Copper Lantern"
"Unknown","additionallanterns:light_gray_amethyst_lantern",16082,"Light Gray Amethyst Lantern"
"Unknown","additionallanterns:light_gray_andesite_lantern",16100,"Light Gray Andesite Lantern"
"Unknown","additionallanterns:light_gray_basalt_lantern",16118,"Light Gray Basalt Lantern"
"Unknown","additionallanterns:light_gray_blackstone_lantern",16136,"Light Gray Blackstone Lantern"
"Unknown","additionallanterns:light_gray_bone_lantern",16154,"Light Gray Bone Lantern"
"Unknown","additionallanterns:light_gray_bricks_lantern",16172,"Light Gray Brick Lantern"
"Unknown","additionallanterns:light_gray_cobbled_deepslate_lantern",16208,"Light Gray Cobbled Deepslate Lantern"
"Unknown","additionallanterns:light_gray_cobblestone_lantern",16190,"Light Gray Cobblestone Lantern"
"Unknown","additionallanterns:light_gray_copper_lantern",16226,"Light Gray Copper Lantern"
"Unknown","additionallanterns:light_gray_crimson_lantern",16244,"Light Gray Crimson Lantern"
"Unknown","additionallanterns:light_gray_dark_prismarine_lantern",16262,"Light Gray Dark Prismarine Lantern"
"Unknown","additionallanterns:light_gray_deepslate_bricks_lantern",16280,"Light Gray Deepslate Bricks Lantern"
"Unknown","additionallanterns:light_gray_diamond_lantern",16298,"Light Gray Diamond Lantern"
"Unknown","additionallanterns:light_gray_diorite_lantern",16316,"Light Gray Diorite Lantern"
"Unknown","additionallanterns:light_gray_emerald_lantern",16334,"Light Gray Emerald Lantern"
"Unknown","additionallanterns:light_gray_end_stone_lantern",16352,"Light Gray End Stone Lantern"
"Unknown","additionallanterns:light_gray_exposed_copper_lantern",16370,"Light Gray Exposed Copper Lantern"
"Unknown","additionallanterns:light_gray_gold_lantern",16388,"Light Gray Gold Lantern"
"Unknown","additionallanterns:light_gray_granite_lantern",16406,"Light Gray Granite Lantern"
"Unknown","additionallanterns:light_gray_iron_lantern",16424,"Light Gray Iron Lantern"
"Unknown","additionallanterns:light_gray_mossy_cobblestone_lantern",16441,"Light Gray Mossy Cobblestone Lantern"
"Unknown","additionallanterns:light_gray_netherite_lantern",16459,"Light Gray Netherite Lantern"
"Unknown","additionallanterns:light_gray_normal_lantern",16477,"Light Gray Lantern"
"Unknown","additionallanterns:light_gray_normal_nether_bricks_lantern",16494,"Light Gray Nether Brick Lantern"
"Unknown","additionallanterns:light_gray_normal_sandstone_lantern",16512,"Light Gray Sandstone Lantern"
"Unknown","additionallanterns:light_gray_obsidian_lantern",16530,"Light Gray Obsidian Lantern"
"Unknown","additionallanterns:light_gray_oxidized_copper_lantern",16548,"Light Gray Oxidized Copper Lantern"
"Unknown","additionallanterns:light_gray_prismarine_lantern",16566,"Light Gray Prismarine Lantern"
"Unknown","additionallanterns:light_gray_purpur_lantern",16584,"Light Gray Purpur Lantern"
"Unknown","additionallanterns:light_gray_quartz_lantern",16602,"Light Gray Quartz Lantern"
"Unknown","additionallanterns:light_gray_red_nether_bricks_lantern",16620,"Light Gray Red Nether Brick Lantern"
"Unknown","additionallanterns:light_gray_red_sandstone_lantern",16638,"Light Gray Red Sandstone Lantern"
"Unknown","additionallanterns:light_gray_smooth_stone_lantern",16656,"Light Gray Smooth Stone Lantern"
"Unknown","additionallanterns:light_gray_stone_bricks_lantern",16692,"Light Gray Stone Bricks Lantern"
"Unknown","additionallanterns:light_gray_stone_lantern",16674,"Light Gray Stone Lantern"
"Unknown","additionallanterns:light_gray_warped_lantern",16710,"Light Gray Warped Lantern"
"Unknown","additionallanterns:light_gray_waxed_copper_lantern",16728,"Light Gray Waxed Copper Lantern"
"Unknown","additionallanterns:light_gray_waxed_exposed_copper_lantern",16746,"Light Gray Waxed Exposed Copper Lantern"
"Unknown","additionallanterns:light_gray_waxed_oxidized_copper_lantern",16764,"Light Gray Waxed Oxidized Copper Lantern"
"Unknown","additionallanterns:light_gray_waxed_weathered_copper_lantern",16782,"Light Gray Waxed Weathered Copper Lantern"
"Unknown","additionallanterns:light_gray_weathered_copper_lantern",16800,"Light Gray Weathered Copper Lantern"
"Unknown","additionallanterns:lime_amethyst_lantern",16079,"Lime Amethyst Lantern"
"Unknown","additionallanterns:lime_andesite_lantern",16097,"Lime Andesite Lantern"
"Unknown","additionallanterns:lime_basalt_lantern",16115,"Lime Basalt Lantern"
"Unknown","additionallanterns:lime_blackstone_lantern",16133,"Lime Blackstone Lantern"
"Unknown","additionallanterns:lime_bone_lantern",16151,"Lime Bone Lantern"
"Unknown","additionallanterns:lime_bricks_lantern",16169,"Lime Brick Lantern"
"Unknown","additionallanterns:lime_cobbled_deepslate_lantern",16205,"Lime Cobbled Deepslate Lantern"
"Unknown","additionallanterns:lime_cobblestone_lantern",16187,"Lime Cobblestone Lantern"
"Unknown","additionallanterns:lime_copper_lantern",16223,"Lime Copper Lantern"
"Unknown","additionallanterns:lime_crimson_lantern",16241,"Lime Crimson Lantern"
"Unknown","additionallanterns:lime_dark_prismarine_lantern",16259,"Lime Dark Prismarine Lantern"
"Unknown","additionallanterns:lime_deepslate_bricks_lantern",16277,"Lime Deepslate Bricks Lantern"
"Unknown","additionallanterns:lime_diamond_lantern",16295,"Lime Diamond Lantern"
"Unknown","additionallanterns:lime_diorite_lantern",16313,"Lime Diorite Lantern"
"Unknown","additionallanterns:lime_emerald_lantern",16331,"Lime Emerald Lantern"
"Unknown","additionallanterns:lime_end_stone_lantern",16349,"Lime End Stone Lantern"
"Unknown","additionallanterns:lime_exposed_copper_lantern",16367,"Lime Exposed Copper Lantern"
"Unknown","additionallanterns:lime_gold_lantern",16385,"Lime Gold Lantern"
"Unknown","additionallanterns:lime_granite_lantern",16403,"Lime Granite Lantern"
"Unknown","additionallanterns:lime_iron_lantern",16421,"Lime Iron Lantern"
"Unknown","additionallanterns:lime_mossy_cobblestone_lantern",16438,"Lime Mossy Cobblestone Lantern"
"Unknown","additionallanterns:lime_netherite_lantern",16456,"Lime Netherite Lantern"
"Unknown","additionallanterns:lime_normal_lantern",16474,"Lime Lantern"
"Unknown","additionallanterns:lime_normal_nether_bricks_lantern",16491,"Lime Nether Brick Lantern"
"Unknown","additionallanterns:lime_normal_sandstone_lantern",16509,"Lime Sandstone Lantern"
"Unknown","additionallanterns:lime_obsidian_lantern",16527,"Lime Obsidian Lantern"
"Unknown","additionallanterns:lime_oxidized_copper_lantern",16545,"Lime Oxidized Copper Lantern"
"Unknown","additionallanterns:lime_prismarine_lantern",16563,"Lime Prismarine Lantern"
"Unknown","additionallanterns:lime_purpur_lantern",16581,"Lime Purpur Lantern"
"Unknown","additionallanterns:lime_quartz_lantern",16599,"Lime Quartz Lantern"
"Unknown","additionallanterns:lime_red_nether_bricks_lantern",16617,"Lime Red Nether Brick Lantern"
"Unknown","additionallanterns:lime_red_sandstone_lantern",16635,"Lime Red Sandstone Lantern"
"Unknown","additionallanterns:lime_smooth_stone_lantern",16653,"Lime Smooth Stone Lantern"
"Unknown","additionallanterns:lime_stone_bricks_lantern",16689,"Lime Stone Bricks Lantern"
"Unknown","additionallanterns:lime_stone_lantern",16671,"Lime Stone Lantern"
"Unknown","additionallanterns:lime_warped_lantern",16707,"Lime Warped Lantern"
"Unknown","additionallanterns:lime_waxed_copper_lantern",16725,"Lime Waxed Copper Lantern"
"Unknown","additionallanterns:lime_waxed_exposed_copper_lantern",16743,"Lime Waxed Exposed Copper Lantern"
"Unknown","additionallanterns:lime_waxed_oxidized_copper_lantern",16761,"Lime Waxed Oxidized Copper Lantern"
"Unknown","additionallanterns:lime_waxed_weathered_copper_lantern",16779,"Lime Waxed Weathered Copper Lantern"
"Unknown","additionallanterns:lime_weathered_copper_lantern",16797,"Lime Weathered Copper Lantern"
"Unknown","additionallanterns:magenta_amethyst_lantern",16076,"Magenta Amethyst Lantern"
"Unknown","additionallanterns:magenta_andesite_lantern",16094,"Magenta Andesite Lantern"
"Unknown","additionallanterns:magenta_basalt_lantern",16112,"Magenta Basalt Lantern"
"Unknown","additionallanterns:magenta_blackstone_lantern",16130,"Magenta Blackstone Lantern"
"Unknown","additionallanterns:magenta_bone_lantern",16148,"Magenta Bone Lantern"
"Unknown","additionallanterns:magenta_bricks_lantern",16166,"Magenta Brick Lantern"
"Unknown","additionallanterns:magenta_cobbled_deepslate_lantern",16202,"Magenta Cobbled Deepslate Lantern"
"Unknown","additionallanterns:magenta_cobblestone_lantern",16184,"Magenta Cobblestone Lantern"
"Unknown","additionallanterns:magenta_copper_lantern",16220,"Magenta Copper Lantern"
"Unknown","additionallanterns:magenta_crimson_lantern",16238,"Magenta Crimson Lantern"
"Unknown","additionallanterns:magenta_dark_prismarine_lantern",16256,"Magenta Dark Prismarine Lantern"
"Unknown","additionallanterns:magenta_deepslate_bricks_lantern",16274,"Magenta Deepslate Bricks Lantern"
"Unknown","additionallanterns:magenta_diamond_lantern",16292,"Magenta Diamond Lantern"
"Unknown","additionallanterns:magenta_diorite_lantern",16310,"Magenta Diorite Lantern"
"Unknown","additionallanterns:magenta_emerald_lantern",16328,"Magenta Emerald Lantern"
"Unknown","additionallanterns:magenta_end_stone_lantern",16346,"Magenta End Stone Lantern"
"Unknown","additionallanterns:magenta_exposed_copper_lantern",16364,"Magenta Exposed Copper Lantern"
"Unknown","additionallanterns:magenta_gold_lantern",16382,"Magenta Gold Lantern"
"Unknown","additionallanterns:magenta_granite_lantern",16400,"Magenta Granite Lantern"
"Unknown","additionallanterns:magenta_iron_lantern",16418,"Magenta Iron Lantern"
"Unknown","additionallanterns:magenta_mossy_cobblestone_lantern",16435,"Magenta Mossy Cobblestone Lantern"
"Unknown","additionallanterns:magenta_netherite_lantern",16453,"Magenta Netherite Lantern"
"Unknown","additionallanterns:magenta_normal_lantern",16471,"Magenta Lantern"
"Unknown","additionallanterns:magenta_normal_nether_bricks_lantern",16488,"Magenta Nether Brick Lantern"
"Unknown","additionallanterns:magenta_normal_sandstone_lantern",16506,"Magenta Sandstone Lantern"
"Unknown","additionallanterns:magenta_obsidian_lantern",16524,"Magenta Obsidian Lantern"
"Unknown","additionallanterns:magenta_oxidized_copper_lantern",16542,"Magenta Oxidized Copper Lantern"
"Unknown","additionallanterns:magenta_prismarine_lantern",16560,"Magenta Prismarine Lantern"
"Unknown","additionallanterns:magenta_purpur_lantern",16578,"Magenta Purpur Lantern"
"Unknown","additionallanterns:magenta_quartz_lantern",16596,"Magenta Quartz Lantern"
"Unknown","additionallanterns:magenta_red_nether_bricks_lantern",16614,"Magenta Red Nether Brick Lantern"
"Unknown","additionallanterns:magenta_red_sandstone_lantern",16632,"Magenta Red Sandstone Lantern"
"Unknown","additionallanterns:magenta_smooth_stone_lantern",16650,"Magenta Smooth Stone Lantern"
"Unknown","additionallanterns:magenta_stone_bricks_lantern",16686,"Magenta Stone Bricks Lantern"
"Unknown","additionallanterns:magenta_stone_lantern",16668,"Magenta Stone Lantern"
"Unknown","additionallanterns:magenta_warped_lantern",16704,"Magenta Warped Lantern"
"Unknown","additionallanterns:magenta_waxed_copper_lantern",16722,"Magenta Waxed Copper Lantern"
"Unknown","additionallanterns:magenta_waxed_exposed_copper_lantern",16740,"Magenta Waxed Exposed Copper Lantern"
"Unknown","additionallanterns:magenta_waxed_oxidized_copper_lantern",16758,"Magenta Waxed Oxidized Copper Lantern"
"Unknown","additionallanterns:magenta_waxed_weathered_copper_lantern",16776,"Magenta Waxed Weathered Copper Lantern"
"Unknown","additionallanterns:magenta_weathered_copper_lantern",16794,"Magenta Weathered Copper Lantern"
"Unknown","additionallanterns:mossy_cobblestone_chain",16449,"Mossy Cobblestone Chain"
"Unknown","additionallanterns:mossy_cobblestone_lantern",16432,"Mossy Cobblestone Lantern"
"Unknown","additionallanterns:netherite_chain",16467,"Netherite Chain"
"Unknown","additionallanterns:netherite_lantern",16450,"Netherite Lantern"
"Unknown","additionallanterns:normal_nether_bricks_chain",16502,"Nether Brick Chain"
"Unknown","additionallanterns:normal_nether_bricks_lantern",16485,"Nether Brick Lantern"
"Unknown","additionallanterns:normal_sandstone_chain",16520,"Sandstone Chain"
"Unknown","additionallanterns:normal_sandstone_lantern",16503,"Sandstone Lantern"
"Unknown","additionallanterns:obsidian_chain",16538,"Obsidian Chain"
"Unknown","additionallanterns:obsidian_lantern",16521,"Obsidian Lantern"
"Unknown","additionallanterns:orange_amethyst_lantern",16075,"Orange Amethyst Lantern"
"Unknown","additionallanterns:orange_andesite_lantern",16093,"Orange Andesite Lantern"
"Unknown","additionallanterns:orange_basalt_lantern",16111,"Orange Basalt Lantern"
"Unknown","additionallanterns:orange_blackstone_lantern",16129,"Orange Blackstone Lantern"
"Unknown","additionallanterns:orange_bone_lantern",16147,"Orange Bone Lantern"
"Unknown","additionallanterns:orange_bricks_lantern",16165,"Orange Brick Lantern"
"Unknown","additionallanterns:orange_cobbled_deepslate_lantern",16201,"Orange Cobbled Deepslate Lantern"
"Unknown","additionallanterns:orange_cobblestone_lantern",16183,"Orange Cobblestone Lantern"
"Unknown","additionallanterns:orange_copper_lantern",16219,"Orange Copper Lantern"
"Unknown","additionallanterns:orange_crimson_lantern",16237,"Orange Crimson Lantern"
"Unknown","additionallanterns:orange_dark_prismarine_lantern",16255,"Orange Dark Prismarine Lantern"
"Unknown","additionallanterns:orange_deepslate_bricks_lantern",16273,"Orange Deepslate Bricks Lantern"
"Unknown","additionallanterns:orange_diamond_lantern",16291,"Orange Diamond Lantern"
"Unknown","additionallanterns:orange_diorite_lantern",16309,"Orange Diorite Lantern"
"Unknown","additionallanterns:orange_emerald_lantern",16327,"Orange Emerald Lantern"
"Unknown","additionallanterns:orange_end_stone_lantern",16345,"Orange End Stone Lantern"
"Unknown","additionallanterns:orange_exposed_copper_lantern",16363,"Orange Exposed Copper Lantern"
"Unknown","additionallanterns:orange_gold_lantern",16381,"Orange Gold Lantern"
"Unknown","additionallanterns:orange_granite_lantern",16399,"Orange Granite Lantern"
"Unknown","additionallanterns:orange_iron_lantern",16417,"Orange Iron Lantern"
"Unknown","additionallanterns:orange_mossy_cobblestone_lantern",16434,"Orange Mossy Cobblestone Lantern"
"Unknown","additionallanterns:orange_netherite_lantern",16452,"Orange Netherite Lantern"
"Unknown","additionallanterns:orange_normal_lantern",16470,"Orange Lantern"
"Unknown","additionallanterns:orange_normal_nether_bricks_lantern",16487,"Orange Nether Brick Lantern"
"Unknown","additionallanterns:orange_normal_sandstone_lantern",16505,"Orange Sandstone Lantern"
"Unknown","additionallanterns:orange_obsidian_lantern",16523,"Orange Obsidian Lantern"
"Unknown","additionallanterns:orange_oxidized_copper_lantern",16541,"Orange Oxidized Copper Lantern"
"Unknown","additionallanterns:orange_prismarine_lantern",16559,"Orange Prismarine Lantern"
"Unknown","additionallanterns:orange_purpur_lantern",16577,"Orange Purpur Lantern"
"Unknown","additionallanterns:orange_quartz_lantern",16595,"Orange Quartz Lantern"
"Unknown","additionallanterns:orange_red_nether_bricks_lantern",16613,"Orange Red Nether Brick Lantern"
"Unknown","additionallanterns:orange_red_sandstone_lantern",16631,"Orange Red Sandstone Lantern"
"Unknown","additionallanterns:orange_smooth_stone_lantern",16649,"Orange Smooth Stone Lantern"
"Unknown","additionallanterns:orange_stone_bricks_lantern",16685,"Orange Stone Bricks Lantern"
"Unknown","additionallanterns:orange_stone_lantern",16667,"Orange Stone Lantern"
"Unknown","additionallanterns:orange_warped_lantern",16703,"Orange Warped Lantern"
"Unknown","additionallanterns:orange_waxed_copper_lantern",16721,"Orange Waxed Copper Lantern"
"Unknown","additionallanterns:orange_waxed_exposed_copper_lantern",16739,"Orange Waxed Exposed Copper Lantern"
"Unknown","additionallanterns:orange_waxed_oxidized_copper_lantern",16757,"Orange Waxed Oxidized Copper Lantern"
"Unknown","additionallanterns:orange_waxed_weathered_copper_lantern",16775,"Orange Waxed Weathered Copper Lantern"
"Unknown","additionallanterns:orange_weathered_copper_lantern",16793,"Orange Weathered Copper Lantern"
"Unknown","additionallanterns:oxidized_copper_chain",16556,"Oxidized Copper Chain"
"Unknown","additionallanterns:oxidized_copper_lantern",16539,"Oxidized Copper Lantern"
"Unknown","additionallanterns:pink_amethyst_lantern",16080,"Pink Amethyst Lantern"
"Unknown","additionallanterns:pink_andesite_lantern",16098,"Pink Andesite Lantern"
"Unknown","additionallanterns:pink_basalt_lantern",16116,"Pink Basalt Lantern"
"Unknown","additionallanterns:pink_blackstone_lantern",16134,"Pink Blackstone Lantern"
"Unknown","additionallanterns:pink_bone_lantern",16152,"Pink Bone Lantern"
"Unknown","additionallanterns:pink_bricks_lantern",16170,"Pink Brick Lantern"
"Unknown","additionallanterns:pink_cobbled_deepslate_lantern",16206,"Pink Cobbled Deepslate Lantern"
"Unknown","additionallanterns:pink_cobblestone_lantern",16188,"Pink Cobblestone Lantern"
"Unknown","additionallanterns:pink_copper_lantern",16224,"Pink Copper Lantern"
"Unknown","additionallanterns:pink_crimson_lantern",16242,"Pink Crimson Lantern"
"Unknown","additionallanterns:pink_dark_prismarine_lantern",16260,"Pink Dark Prismarine Lantern"
"Unknown","additionallanterns:pink_deepslate_bricks_lantern",16278,"Pink Deepslate Bricks Lantern"
"Unknown","additionallanterns:pink_diamond_lantern",16296,"Pink Diamond Lantern"
"Unknown","additionallanterns:pink_diorite_lantern",16314,"Pink Diorite Lantern"
"Unknown","additionallanterns:pink_emerald_lantern",16332,"Pink Emerald Lantern"
"Unknown","additionallanterns:pink_end_stone_lantern",16350,"Pink End Stone Lantern"
"Unknown","additionallanterns:pink_exposed_copper_lantern",16368,"Pink Exposed Copper Lantern"
