"Mod name","Registry name","Item ID","Display name"
"Unknown","additionallanterns:green_stone_lantern","additionallanterns:green_stone_lantern","Green Stone Lantern"
"Unknown","additionallanterns:green_warped_lantern","additionallanterns:green_warped_lantern","Green Warped Lantern"
"Unknown","additionallanterns:green_waxed_copper_lantern","additionallanterns:green_waxed_copper_lantern","Green Waxed Copper Lantern"
"Unknown","additionallanterns:green_waxed_exposed_copper_lantern","additionallanterns:green_waxed_exposed_copper_lantern","Green Waxed Exposed Copper Lantern"
"Unknown","additionallanterns:green_waxed_oxidized_copper_lantern","additionallanterns:green_waxed_oxidized_copper_lantern","Green Waxed Oxidized Copper Lantern"
"Unknown","additionallanterns:green_waxed_weathered_copper_lantern","additionallanterns:green_waxed_weathered_copper_lantern","Green Waxed Weathered Copper Lantern"
"Unknown","additionallanterns:green_weathered_copper_lantern","additionallanterns:green_weathered_copper_lantern","Green Weathered Copper Lantern"
"Unknown","additionallanterns:iron_lantern","additionallanterns:iron_lantern","Iron Lantern"
"Unknown","additionallanterns:light_blue_amethyst_lantern","additionallanterns:light_blue_amethyst_lantern","Light Blue Amethyst Lantern"
"Unknown","additionallanterns:light_blue_andesite_lantern","additionallanterns:light_blue_andesite_lantern","Light Blue Andesite Lantern"
"Unknown","additionallanterns:light_blue_basalt_lantern","additionallanterns:light_blue_basalt_lantern","Light Blue Basalt Lantern"
"Unknown","additionallanterns:light_blue_blackstone_lantern","additionallanterns:light_blue_blackstone_lantern","Light Blue Blackstone Lantern"
"Unknown","additionallanterns:light_blue_bone_lantern","additionallanterns:light_blue_bone_lantern","Light Blue Bone Lantern"
"Unknown","additionallanterns:light_blue_bricks_lantern","additionallanterns:light_blue_bricks_lantern","Light Blue Brick Lantern"
"Unknown","additionallanterns:light_blue_cobbled_deepslate_lantern","additionallanterns:light_blue_cobbled_deepslate_lantern","Light Blue Cobbled Deepslate Lantern"
"Unknown","additionallanterns:light_blue_cobblestone_lantern","additionallanterns:light_blue_cobblestone_lantern","Light Blue Cobblestone Lantern"
"Unknown","additionallanterns:light_blue_copper_lantern","additionallanterns:light_blue_copper_lantern","Light Blue Copper Lantern"
"Unknown","additionallanterns:light_blue_crimson_lantern","additionallanterns:light_blue_crimson_lantern","Light Blue Crimson Lantern"
"Unknown","additionallanterns:light_blue_dark_prismarine_lantern","additionallanterns:light_blue_dark_prismarine_lantern","Light Blue Dark Prismarine Lantern"
"Unknown","additionallanterns:light_blue_deepslate_bricks_lantern","additionallanterns:light_blue_deepslate_bricks_lantern","Light Blue Deepslate Bricks Lantern"
"Unknown","additionallanterns:light_blue_diamond_lantern","additionallanterns:light_blue_diamond_lantern","Light Blue Diamond Lantern"
"Unknown","additionallanterns:light_blue_diorite_lantern","additionallanterns:light_blue_diorite_lantern","Light Blue Diorite Lantern"
"Unknown","additionallanterns:light_blue_emerald_lantern","additionallanterns:light_blue_emerald_lantern","Light Blue Emerald Lantern"
"Unknown","additionallanterns:light_blue_end_stone_lantern","additionallanterns:light_blue_end_stone_lantern","Light Blue End Stone Lantern"
"Unknown","additionallanterns:light_blue_exposed_copper_lantern","additionallanterns:light_blue_exposed_copper_lantern","Light Blue Exposed Copper Lantern"
"Unknown","additionallanterns:light_blue_gold_lantern","additionallanterns:light_blue_gold_lantern","Light Blue Gold Lantern"
"Unknown","additionallanterns:light_blue_granite_lantern","additionallanterns:light_blue_granite_lantern","Light Blue Granite Lantern"
"Unknown","additionallanterns:light_blue_iron_lantern","additionallanterns:light_blue_iron_lantern","Light Blue Iron Lantern"
"Unknown","additionallanterns:light_blue_mossy_cobblestone_lantern","additionallanterns:light_blue_mossy_cobblestone_lantern","Light Blue Mossy Cobblestone Lantern"
"Unknown","additionallanterns:light_blue_netherite_lantern","additionallanterns:light_blue_netherite_lantern","Light Blue Netherite Lantern"
"Unknown","additionallanterns:light_blue_normal_lantern","additionallanterns:light_blue_normal_lantern","Light Blue Lantern"
"Unknown","additionallanterns:light_blue_normal_nether_bricks_lantern","additionallanterns:light_blue_normal_nether_bricks_lantern","Light Blue Nether Brick Lantern"
"Unknown","additionallanterns:light_blue_normal_sandstone_lantern","additionallanterns:light_blue_normal_sandstone_lantern","Light Blue Sandstone Lantern"
"Unknown","additionallanterns:light_blue_obsidian_lantern","additionallanterns:light_blue_obsidian_lantern","Light Blue Obsidian Lantern"
"Unknown","additionallanterns:light_blue_oxidized_copper_lantern","additionallanterns:light_blue_oxidized_copper_lantern","Light Blue Oxidized Copper Lantern"
"Unknown","additionallanterns:light_blue_prismarine_lantern","additionallanterns:light_blue_prismarine_lantern","Light Blue Prismarine Lantern"
"Unknown","additionallanterns:light_blue_purpur_lantern","additionallanterns:light_blue_purpur_lantern","Light Blue Purpur Lantern"
"Unknown","additionallanterns:light_blue_quartz_lantern","additionallanterns:light_blue_quartz_lantern","Light Blue Quartz Lantern"
"Unknown","additionallanterns:light_blue_red_nether_bricks_lantern","additionallanterns:light_blue_red_nether_bricks_lantern","Light Blue Red Nether Brick Lantern"
"Unknown","additionallanterns:light_blue_red_sandstone_lantern","additionallanterns:light_blue_red_sandstone_lantern","Light Blue Red Sandstone Lantern"
"Unknown","additionallanterns:light_blue_smooth_stone_lantern","additionallanterns:light_blue_smooth_stone_lantern","Light Blue Smooth Stone Lantern"
"Unknown","additionallanterns:light_blue_stone_bricks_lantern","additionallanterns:light_blue_stone_bricks_lantern","Light Blue Stone Bricks Lantern"
"Unknown","additionallanterns:light_blue_stone_lantern","additionallanterns:light_blue_stone_lantern","Light Blue Stone Lantern"
"Unknown","additionallanterns:light_blue_warped_lantern","additionallanterns:light_blue_warped_lantern","Light Blue Warped Lantern"
"Unknown","additionallanterns:light_blue_waxed_copper_lantern","additionallanterns:light_blue_waxed_copper_lantern","Light Blue Waxed Copper Lantern"
"Unknown","additionallanterns:light_blue_waxed_exposed_copper_lantern","additionallanterns:light_blue_waxed_exposed_copper_lantern","Light Blue Waxed Exposed Copper Lantern"
"Unknown","additionallanterns:light_blue_waxed_oxidized_copper_lantern","additionallanterns:light_blue_waxed_oxidized_copper_lantern","Light Blue Waxed Oxidized Copper Lantern"
"Unknown","additionallanterns:light_blue_waxed_weathered_copper_lantern","additionallanterns:light_blue_waxed_weathered_copper_lantern","Light Blue Waxed Weathered Copper Lantern"
"Unknown","additionallanterns:light_blue_weathered_copper_lantern","additionallanterns:light_blue_weathered_copper_lantern","Light Blue Weathered Copper Lantern"
"Unknown","additionallanterns:light_gray_amethyst_lantern","additionallanterns:light_gray_amethyst_lantern","Light Gray Amethyst Lantern"
"Unknown","additionallanterns:light_gray_andesite_lantern","additionallanterns:light_gray_andesite_lantern","Light Gray Andesite Lantern"
"Unknown","additionallanterns:light_gray_basalt_lantern","additionallanterns:light_gray_basalt_lantern","Light Gray Basalt Lantern"
"Unknown","additionallanterns:light_gray_blackstone_lantern","additionallanterns:light_gray_blackstone_lantern","Light Gray Blackstone Lantern"
"Unknown","additionallanterns:light_gray_bone_lantern","additionallanterns:light_gray_bone_lantern","Light Gray Bone Lantern"
"Unknown","additionallanterns:light_gray_bricks_lantern","additionallanterns:light_gray_bricks_lantern","Light Gray Brick Lantern"
"Unknown","additionallanterns:light_gray_cobbled_deepslate_lantern","additionallanterns:light_gray_cobbled_deepslate_lantern","Light Gray Cobbled Deepslate Lantern"
"Unknown","additionallanterns:light_gray_cobblestone_lantern","additionallanterns:light_gray_cobblestone_lantern","Light Gray Cobblestone Lantern"
"Unknown","additionallanterns:light_gray_copper_lantern","additionallanterns:light_gray_copper_lantern","Light Gray Copper Lantern"
"Unknown","additionallanterns:light_gray_crimson_lantern","additionallanterns:light_gray_crimson_lantern","Light Gray Crimson Lantern"
"Unknown","additionallanterns:light_gray_dark_prismarine_lantern","additionallanterns:light_gray_dark_prismarine_lantern","Light Gray Dark Prismarine Lantern"
"Unknown","additionallanterns:light_gray_deepslate_bricks_lantern","additionallanterns:light_gray_deepslate_bricks_lantern","Light Gray Deepslate Bricks Lantern"
"Unknown","additionallanterns:light_gray_diamond_lantern","additionallanterns:light_gray_diamond_lantern","Light Gray Diamond Lantern"
"Unknown","additionallanterns:light_gray_diorite_lantern","additionallanterns:light_gray_diorite_lantern","Light Gray Diorite Lantern"
"Unknown","additionallanterns:light_gray_emerald_lantern","additionallanterns:light_gray_emerald_lantern","Light Gray Emerald Lantern"
"Unknown","additionallanterns:light_gray_end_stone_lantern","additionallanterns:light_gray_end_stone_lantern","Light Gray End Stone Lantern"
"Unknown","additionallanterns:light_gray_exposed_copper_lantern","additionallanterns:light_gray_exposed_copper_lantern","Light Gray Exposed Copper Lantern"
"Unknown","additionallanterns:light_gray_gold_lantern","additionallanterns:light_gray_gold_lantern","Light Gray Gold Lantern"
"Unknown","additionallanterns:light_gray_granite_lantern","additionallanterns:light_gray_granite_lantern","Light Gray Granite Lantern"
"Unknown","additionallanterns:light_gray_iron_lantern","additionallanterns:light_gray_iron_lantern","Light Gray Iron Lantern"
"Unknown","additionallanterns:light_gray_mossy_cobblestone_lantern","additionallanterns:light_gray_mossy_cobblestone_lantern","Light Gray Mossy Cobblestone Lantern"
"Unknown","additionallanterns:light_gray_netherite_lantern","additionallanterns:light_gray_netherite_lantern","Light Gray Netherite Lantern"
"Unknown","additionallanterns:light_gray_normal_lantern","additionallanterns:light_gray_normal_lantern","Light Gray Lantern"
"Unknown","additionallanterns:light_gray_normal_nether_bricks_lantern","additionallanterns:light_gray_normal_nether_bricks_lantern","Light Gray Nether Brick Lantern"
"Unknown","additionallanterns:light_gray_normal_sandstone_lantern","additionallanterns:light_gray_normal_sandstone_lantern","Light Gray Sandstone Lantern"
"Unknown","additionallanterns:light_gray_obsidian_lantern","additionallanterns:light_gray_obsidian_lantern","Light Gray Obsidian Lantern"
"Unknown","additionallanterns:light_gray_oxidized_copper_lantern","additionallanterns:light_gray_oxidized_copper_lantern","Light Gray Oxidized Copper Lantern"
"Unknown","additionallanterns:light_gray_prismarine_lantern","additionallanterns:light_gray_prismarine_lantern","Light Gray Prismarine Lantern"
"Unknown","additionallanterns:light_gray_purpur_lantern","additionallanterns:light_gray_purpur_lantern","Light Gray Purpur Lantern"
"Unknown","additionallanterns:light_gray_quartz_lantern","additionallanterns:light_gray_quartz_lantern","Light Gray Quartz Lantern"
"Unknown","additionallanterns:light_gray_red_nether_bricks_lantern","additionallanterns:light_gray_red_nether_bricks_lantern","Light Gray Red Nether Brick Lantern"
"Unknown","additionallanterns:light_gray_red_sandstone_lantern","additionallanterns:light_gray_red_sandstone_lantern","Light Gray Red Sandstone Lantern"
"Unknown","additionallanterns:light_gray_smooth_stone_lantern","additionallanterns:light_gray_smooth_stone_lantern","Light Gray Smooth Stone Lantern"
"Unknown","additionallanterns:light_gray_stone_bricks_lantern","additionallanterns:light_gray_stone_bricks_lantern","Light Gray Stone Bricks Lantern"
"Unknown","additionallanterns:light_gray_stone_lantern","additionallanterns:light_gray_stone_lantern","Light Gray Stone Lantern"
"Unknown","additionallanterns:light_gray_warped_lantern","additionallanterns:light_gray_warped_lantern","Light Gray Warped Lantern"
"Unknown","additionallanterns:light_gray_waxed_copper_lantern","additionallanterns:light_gray_waxed_copper_lantern","Light Gray Waxed Copper Lantern"
"Unknown","additionallanterns:light_gray_waxed_exposed_copper_lantern","additionallanterns:light_gray_waxed_exposed_copper_lantern","Light Gray Waxed Exposed Copper Lantern"
"Unknown","additionallanterns:light_gray_waxed_oxidized_copper_lantern","additionallanterns:light_gray_waxed_oxidized_copper_lantern","Light Gray Waxed Oxidized Copper Lantern"
"Unknown","additionallanterns:light_gray_waxed_weathered_copper_lantern","additionallanterns:light_gray_waxed_weathered_copper_lantern","Light Gray Waxed Weathered Copper Lantern"
"Unknown","additionallanterns:light_gray_weathered_copper_lantern","additionallanterns:light_gray_weathered_copper_lantern","Light Gray Weathered Copper Lantern"
"Unknown","additionallanterns:lime_amethyst_lantern","additionallanterns:lime_amethyst_lantern","Lime Amethyst Lantern"
"Unknown","additionallanterns:lime_andesite_lantern","additionallanterns:lime_andesite_lantern","Lime Andesite Lantern"
"Unknown","additionallanterns:lime_basalt_lantern","additionallanterns:lime_basalt_lantern","Lime Basalt Lantern"
"Unknown","additionallanterns:lime_blackstone_lantern","additionallanterns:lime_blackstone_lantern","Lime Blackstone Lantern"
"Unknown","additionallanterns:lime_bone_lantern","additionallanterns:lime_bone_lantern","Lime Bone Lantern"
"Unknown","additionallanterns:lime_bricks_lantern","additionallanterns:lime_bricks_lantern","Lime Brick Lantern"
"Unknown","additionallanterns:lime_cobbled_deepslate_lantern","additionallanterns:lime_cobbled_deepslate_lantern","Lime Cobbled Deepslate Lantern"
"Unknown","additionallanterns:lime_cobblestone_lantern","additionallanterns:lime_cobblestone_lantern","Lime Cobblestone Lantern"
"Unknown","additionallanterns:lime_copper_lantern","additionallanterns:lime_copper_lantern","Lime Copper Lantern"
"Unknown","additionallanterns:lime_crimson_lantern","additionallanterns:lime_crimson_lantern","Lime Crimson Lantern"
"Unknown","additionallanterns:lime_dark_prismarine_lantern","additionallanterns:lime_dark_prismarine_lantern","Lime Dark Prismarine Lantern"
"Unknown","additionallanterns:lime_deepslate_bricks_lantern","additionallanterns:lime_deepslate_bricks_lantern","Lime Deepslate Bricks Lantern"
"Unknown","additionallanterns:lime_diamond_lantern","additionallanterns:lime_diamond_lantern","Lime Diamond Lantern"
"Unknown","additionallanterns:lime_diorite_lantern","additionallanterns:lime_diorite_lantern","Lime Diorite Lantern"
"Unknown","additionallanterns:lime_emerald_lantern","additionallanterns:lime_emerald_lantern","Lime Emerald Lantern"
"Unknown","additionallanterns:lime_end_stone_lantern","additionallanterns:lime_end_stone_lantern","Lime End Stone Lantern"
"Unknown","additionallanterns:lime_exposed_copper_lantern","additionallanterns:lime_exposed_copper_lantern","Lime Exposed Copper Lantern"
"Unknown","additionallanterns:lime_gold_lantern","additionallanterns:lime_gold_lantern","Lime Gold Lantern"
"Unknown","additionallanterns:lime_granite_lantern","additionallanterns:lime_granite_lantern","Lime Granite Lantern"
"Unknown","additionallanterns:lime_iron_lantern","additionallanterns:lime_iron_lantern","Lime Iron Lantern"
"Unknown","additionallanterns:lime_mossy_cobblestone_lantern","additionallanterns:lime_mossy_cobblestone_lantern","Lime Mossy Cobblestone Lantern"
"Unknown","additionallanterns:lime_netherite_lantern","additionallanterns:lime_netherite_lantern","Lime Netherite Lantern"
"Unknown","additionallanterns:lime_normal_lantern","additionallanterns:lime_normal_lantern","Lime Lantern"
"Unknown","additionallanterns:lime_normal_nether_bricks_lantern","additionallanterns:lime_normal_nether_bricks_lantern","Lime Nether Brick Lantern"
"Unknown","additionallanterns:lime_normal_sandstone_lantern","additionallanterns:lime_normal_sandstone_lantern","Lime Sandstone Lantern"
"Unknown","additionallanterns:lime_obsidian_lantern","additionallanterns:lime_obsidian_lantern","Lime Obsidian Lantern"
"Unknown","additionallanterns:lime_oxidized_copper_lantern","additionallanterns:lime_oxidized_copper_lantern","Lime Oxidized Copper Lantern"
"Unknown","additionallanterns:lime_prismarine_lantern","additionallanterns:lime_prismarine_lantern","Lime Prismarine Lantern"
"Unknown","additionallanterns:lime_purpur_lantern","additionallanterns:lime_purpur_lantern","Lime Purpur Lantern"
"Unknown","additionallanterns:lime_quartz_lantern","additionallanterns:lime_quartz_lantern","Lime Quartz Lantern"
"Unknown","additionallanterns:lime_red_nether_bricks_lantern","additionallanterns:lime_red_nether_bricks_lantern","Lime Red Nether Brick Lantern"
"Unknown","additionallanterns:lime_red_sandstone_lantern","additionallanterns:lime_red_sandstone_lantern","Lime Red Sandstone Lantern"
"Unknown","additionallanterns:lime_smooth_stone_lantern","additionallanterns:lime_smooth_stone_lantern","Lime Smooth Stone Lantern"
"Unknown","additionallanterns:lime_stone_bricks_lantern","additionallanterns:lime_stone_bricks_lantern","Lime Stone Bricks Lantern"
"Unknown","additionallanterns:lime_stone_lantern","additionallanterns:lime_stone_lantern","Lime Stone Lantern"
"Unknown","additionallanterns:lime_warped_lantern","additionallanterns:lime_warped_lantern","Lime Warped Lantern"
"Unknown","additionallanterns:lime_waxed_copper_lantern","additionallanterns:lime_waxed_copper_lantern","Lime Waxed Copper Lantern"
"Unknown","additionallanterns:lime_waxed_exposed_copper_lantern","additionallanterns:lime_waxed_exposed_copper_lantern","Lime Waxed Exposed Copper Lantern"
"Unknown","additionallanterns:lime_waxed_oxidized_copper_lantern","additionallanterns:lime_waxed_oxidized_copper_lantern","Lime Waxed Oxidized Copper Lantern"
"Unknown","additionallanterns:lime_waxed_weathered_copper_lantern","additionallanterns:lime_waxed_weathered_copper_lantern","Lime Waxed Weathered Copper Lantern"
"Unknown","additionallanterns:lime_weathered_copper_lantern","additionallanterns:lime_weathered_copper_lantern","Lime Weathered Copper Lantern"
"Unknown","additionallanterns:magenta_amethyst_lantern","additionallanterns:magenta_amethyst_lantern","Magenta Amethyst Lantern"
"Unknown","additionallanterns:magenta_andesite_lantern","additionallanterns:magenta_andesite_lantern","Magenta Andesite Lantern"
"Unknown","additionallanterns:magenta_basalt_lantern","additionallanterns:magenta_basalt_lantern","Magenta Basalt Lantern"
"Unknown","additionallanterns:magenta_blackstone_lantern","additionallanterns:magenta_blackstone_lantern","Magenta Blackstone Lantern"
"Unknown","additionallanterns:magenta_bone_lantern","additionallanterns:magenta_bone_lantern","Magenta Bone Lantern"
"Unknown","additionallanterns:magenta_bricks_lantern","additionallanterns:magenta_bricks_lantern","Magenta Brick Lantern"
"Unknown","additionallanterns:magenta_cobbled_deepslate_lantern","additionallanterns:magenta_cobbled_deepslate_lantern","Magenta Cobbled Deepslate Lantern"
"Unknown","additionallanterns:magenta_cobblestone_lantern","additionallanterns:magenta_cobblestone_lantern","Magenta Cobblestone Lantern"
"Unknown","additionallanterns:magenta_copper_lantern","additionallanterns:magenta_copper_lantern","Magenta Copper Lantern"
"Unknown","additionallanterns:magenta_crimson_lantern","additionallanterns:magenta_crimson_lantern","Magenta Crimson Lantern"
"Unknown","additionallanterns:magenta_dark_prismarine_lantern","additionallanterns:magenta_dark_prismarine_lantern","Magenta Dark Prismarine Lantern"
"Unknown","additionallanterns:magenta_deepslate_bricks_lantern","additionallanterns:magenta_deepslate_bricks_lantern","Magenta Deepslate Bricks Lantern"
"Unknown","additionallanterns:magenta_diamond_lantern","additionallanterns:magenta_diamond_lantern","Magenta Diamond Lantern"
"Unknown","additionallanterns:magenta_diorite_lantern","additionallanterns:magenta_diorite_lantern","Magenta Diorite Lantern"
"Unknown","additionallanterns:magenta_emerald_lantern","additionallanterns:magenta_emerald_lantern","Magenta Emerald Lantern"
"Unknown","additionallanterns:magenta_end_stone_lantern","additionallanterns:magenta_end_stone_lantern","Magenta End Stone Lantern"
"Unknown","additionallanterns:magenta_exposed_copper_lantern","additionallanterns:magenta_exposed_copper_lantern","Magenta Exposed Copper Lantern"
"Unknown","additionallanterns:magenta_gold_lantern","additionallanterns:magenta_gold_lantern","Magenta Gold Lantern"
"Unknown","additionallanterns:magenta_granite_lantern","additionallanterns:magenta_granite_lantern","Magenta Granite Lantern"
"Unknown","additionallanterns:magenta_iron_lantern","additionallanterns:magenta_iron_lantern","Magenta Iron Lantern"
"Unknown","additionallanterns:magenta_mossy_cobblestone_lantern","additionallanterns:magenta_mossy_cobblestone_lantern","Magenta Mossy Cobblestone Lantern"
"Unknown","additionallanterns:magenta_netherite_lantern","additionallanterns:magenta_netherite_lantern","Magenta Netherite Lantern"
"Unknown","additionallanterns:magenta_normal_lantern","additionallanterns:magenta_normal_lantern","Magenta Lantern"
"Unknown","additionallanterns:magenta_normal_nether_bricks_lantern","additionallanterns:magenta_normal_nether_bricks_lantern","Magenta Nether Brick Lantern"
"Unknown","additionallanterns:magenta_normal_sandstone_lantern","additionallanterns:magenta_normal_sandstone_lantern","Magenta Sandstone Lantern"
"Unknown","additionallanterns:magenta_obsidian_lantern","additionallanterns:magenta_obsidian_lantern","Magenta Obsidian Lantern"
"Unknown","additionallanterns:magenta_oxidized_copper_lantern","additionallanterns:magenta_oxidized_copper_lantern","Magenta Oxidized Copper Lantern"
"Unknown","additionallanterns:magenta_prismarine_lantern","additionallanterns:magenta_prismarine_lantern","Magenta Prismarine Lantern"
"Unknown","additionallanterns:magenta_purpur_lantern","additionallanterns:magenta_purpur_lantern","Magenta Purpur Lantern"
"Unknown","additionallanterns:magenta_quartz_lantern","additionallanterns:magenta_quartz_lantern","Magenta Quartz Lantern"
"Unknown","additionallanterns:magenta_red_nether_bricks_lantern","additionallanterns:magenta_red_nether_bricks_lantern","Magenta Red Nether Brick Lantern"
"Unknown","additionallanterns:magenta_red_sandstone_lantern","additionallanterns:magenta_red_sandstone_lantern","Magenta Red Sandstone Lantern"
"Unknown","additionallanterns:magenta_smooth_stone_lantern","additionallanterns:magenta_smooth_stone_lantern","Magenta Smooth Stone Lantern"
"Unknown","additionallanterns:magenta_stone_bricks_lantern","additionallanterns:magenta_stone_bricks_lantern","Magenta Stone Bricks Lantern"
"Unknown","additionallanterns:magenta_stone_lantern","additionallanterns:magenta_stone_lantern","Magenta Stone Lantern"
"Unknown","additionallanterns:magenta_warped_lantern","additionallanterns:magenta_warped_lantern","Magenta Warped Lantern"
"Unknown","additionallanterns:magenta_waxed_copper_lantern","additionallanterns:magenta_waxed_copper_lantern","Magenta Waxed Copper Lantern"
"Unknown","additionallanterns:magenta_waxed_exposed_copper_lantern","additionallanterns:magenta_waxed_exposed_copper_lantern","Magenta Waxed Exposed Copper Lantern"
"Unknown","additionallanterns:magenta_waxed_oxidized_copper_lantern","additionallanterns:magenta_waxed_oxidized_copper_lantern","Magenta Waxed Oxidized Copper Lantern"
"Unknown","additionallanterns:magenta_waxed_weathered_copper_lantern","additionallanterns:magenta_waxed_weathered_copper_lantern","Magenta Waxed Weathered Copper Lantern"
"Unknown","additionallanterns:magenta_weathered_copper_lantern","additionallanterns:magenta_weathered_copper_lantern","Magenta Weathered Copper Lantern"
"Unknown","additionallanterns:mossy_cobblestone_chain","additionallanterns:mossy_cobblestone_chain","Mossy Cobblestone Chain"
"Unknown","additionallanterns:mossy_cobblestone_lantern","additionallanterns:mossy_cobblestone_lantern","Mossy Cobblestone Lantern"
"Unknown","additionallanterns:netherite_chain","additionallanterns:netherite_chain","Netherite Chain"
"Unknown","additionallanterns:netherite_lantern","additionallanterns:netherite_lantern","Netherite Lantern"
"Unknown","additionallanterns:normal_lantern","minecraft:lantern","Lantern"
"Unknown","additionallanterns:normal_nether_bricks_chain","additionallanterns:normal_nether_bricks_chain","Nether Brick Chain"
"Unknown","additionallanterns:normal_nether_bricks_lantern","additionallanterns:normal_nether_bricks_lantern","Nether Brick Lantern"
"Unknown","additionallanterns:normal_sandstone_chain","additionallanterns:normal_sandstone_chain","Sandstone Chain"
"Unknown","additionallanterns:normal_sandstone_lantern","additionallanterns:normal_sandstone_lantern","Sandstone Lantern"
"Unknown","additionallanterns:obsidian_chain","additionallanterns:obsidian_chain","Obsidian Chain"
"Unknown","additionallanterns:obsidian_lantern","additionallanterns:obsidian_lantern","Obsidian Lantern"
"Unknown","additionallanterns:orange_amethyst_lantern","additionallanterns:orange_amethyst_lantern","Orange Amethyst Lantern"
"Unknown","additionallanterns:orange_andesite_lantern","additionallanterns:orange_andesite_lantern","Orange Andesite Lantern"
"Unknown","additionallanterns:orange_basalt_lantern","additionallanterns:orange_basalt_lantern","Orange Basalt Lantern"
"Unknown","additionallanterns:orange_blackstone_lantern","additionallanterns:orange_blackstone_lantern","Orange Blackstone Lantern"
"Unknown","additionallanterns:orange_bone_lantern","additionallanterns:orange_bone_lantern","Orange Bone Lantern"
"Unknown","additionallanterns:orange_bricks_lantern","additionallanterns:orange_bricks_lantern","Orange Brick Lantern"
"Unknown","additionallanterns:orange_cobbled_deepslate_lantern","additionallanterns:orange_cobbled_deepslate_lantern","Orange Cobbled Deepslate Lantern"
"Unknown","additionallanterns:orange_cobblestone_lantern","additionallanterns:orange_cobblestone_lantern","Orange Cobblestone Lantern"
"Unknown","additionallanterns:orange_copper_lantern","additionallanterns:orange_copper_lantern","Orange Copper Lantern"
"Unknown","additionallanterns:orange_crimson_lantern","additionallanterns:orange_crimson_lantern","Orange Crimson Lantern"
"Unknown","additionallanterns:orange_dark_prismarine_lantern","additionallanterns:orange_dark_prismarine_lantern","Orange Dark Prismarine Lantern"
"Unknown","additionallanterns:orange_deepslate_bricks_lantern","additionallanterns:orange_deepslate_bricks_lantern","Orange Deepslate Bricks Lantern"
"Unknown","additionallanterns:orange_diamond_lantern","additionallanterns:orange_diamond_lantern","Orange Diamond Lantern"
"Unknown","additionallanterns:orange_diorite_lantern","additionallanterns:orange_diorite_lantern","Orange Diorite Lantern"
"Unknown","additionallanterns:orange_emerald_lantern","additionallanterns:orange_emerald_lantern","Orange Emerald Lantern"
"Unknown","additionallanterns:orange_end_stone_lantern","additionallanterns:orange_end_stone_lantern","Orange End Stone Lantern"
"Unknown","additionallanterns:orange_exposed_copper_lantern","additionallanterns:orange_exposed_copper_lantern","Orange Exposed Copper Lantern"
"Unknown","additionallanterns:orange_gold_lantern","additionallanterns:orange_gold_lantern","Orange Gold Lantern"
"Unknown","additionallanterns:orange_granite_lantern","additionallanterns:orange_granite_lantern","Orange Granite Lantern"
"Unknown","additionallanterns:orange_iron_lantern","additionallanterns:orange_iron_lantern","Orange Iron Lantern"
"Unknown","additionallanterns:orange_mossy_cobblestone_lantern","additionallanterns:orange_mossy_cobblestone_lantern","Orange Mossy Cobblestone Lantern"
"Unknown","additionallanterns:orange_netherite_lantern","additionallanterns:orange_netherite_lantern","Orange Netherite Lantern"
"Unknown","additionallanterns:orange_normal_lantern","additionallanterns:orange_normal_lantern","Orange Lantern"
"Unknown","additionallanterns:orange_normal_nether_bricks_lantern","additionallanterns:orange_normal_nether_bricks_lantern","Orange Nether Brick Lantern"
"Unknown","additionallanterns:orange_normal_sandstone_lantern","additionallanterns:orange_normal_sandstone_lantern","Orange Sandstone Lantern"
"Unknown","additionallanterns:orange_obsidian_lantern","additionallanterns:orange_obsidian_lantern","Orange Obsidian Lantern"
"Unknown","additionallanterns:orange_oxidized_copper_lantern","additionallanterns:orange_oxidized_copper_lantern","Orange Oxidized Copper Lantern"
"Unknown","additionallanterns:orange_prismarine_lantern","additionallanterns:orange_prismarine_lantern","Orange Prismarine Lantern"
"Unknown","additionallanterns:orange_purpur_lantern","additionallanterns:orange_purpur_lantern","Orange Purpur Lantern"
"Unknown","additionallanterns:orange_quartz_lantern","additionallanterns:orange_quartz_lantern","Orange Quartz Lantern"
"Unknown","additionallanterns:orange_red_nether_bricks_lantern","additionallanterns:orange_red_nether_bricks_lantern","Orange Red Nether Brick Lantern"
"Unknown","additionallanterns:orange_red_sandstone_lantern","additionallanterns:orange_red_sandstone_lantern","Orange Red Sandstone Lantern"
"Unknown","additionallanterns:orange_smooth_stone_lantern","additionallanterns:orange_smooth_stone_lantern","Orange Smooth Stone Lantern"
"Unknown","additionallanterns:orange_stone_bricks_lantern","additionallanterns:orange_stone_bricks_lantern","Orange Stone Bricks Lantern"
"Unknown","additionallanterns:orange_stone_lantern","additionallanterns:orange_stone_lantern","Orange Stone Lantern"
"Unknown","additionallanterns:orange_warped_lantern","additionallanterns:orange_warped_lantern","Orange Warped Lantern"
"Unknown","additionallanterns:orange_waxed_copper_lantern","additionallanterns:orange_waxed_copper_lantern","Orange Waxed Copper Lantern"
"Unknown","additionallanterns:orange_waxed_exposed_copper_lantern","additionallanterns:orange_waxed_exposed_copper_lantern","Orange Waxed Exposed Copper Lantern"
"Unknown","additionallanterns:orange_waxed_oxidized_copper_lantern","additionallanterns:orange_waxed_oxidized_copper_lantern","Orange Waxed Oxidized Copper Lantern"
